x, y, beta, gamma, rx, ry
0,0,0.945504, 0.114891, 0.091211, 0.159768
0,1,1.23688, 0.170694, 0.117436, 0.20983
0,2,1.3864, 0.200149, 0.13127, 0.234767
0,3,1.4051, 0.264735, 0.137369, 0.242488
0,4,1.39655, 0.318072, 0.140486, 0.245233
0,5,1.37664, 0.372452, 0.14272, 0.246196
0,6,1.35852, 0.410879, 0.144092, 0.246284
0,7,1.33272, 0.456309, 0.145603, 0.24574
0,8,1.3135, 0.477973, 0.145884, 0.244362
0,9,1.28039, 0.486408, 0.144127, 0.239861
0,10,1.20006, 0.475118, 0.138117, 0.226727
0,11,1.0002, 0.436018, 0.1219, 0.192991
1,0,0.990569, 0.130173, 0.0935753, 0.166182
1,1,1.27933, 0.206699, 0.123869, 0.218893
1,2,1.37727, 0.275592, 0.138428, 0.239313
1,3,1.37427, 0.358417, 0.14569, 0.244987
1,4,1.34869, 0.431826, 0.149895, 0.246682
1,5,1.32297, 0.490272, 0.152466, 0.247105
1,6,1.30134, 0.534758, 0.155016, 0.247169
1,7,1.2702, 0.595788, 0.158638, 0.247042
1,8,1.25173, 0.627535, 0.160524, 0.24661
1,9,1.23344, 0.643523, 0.160929, 0.245056
1,10,1.18722, 0.638273, 0.158364, 0.237613
1,11,1.03918, 0.62233, 0.149552, 0.213689
2,0,0.952433, 0.201219, 0.0998552, 0.168596
2,1,1.22156, 0.300921, 0.131445, 0.216556
2,2,1.32503, 0.37751, 0.146019, 0.239102
2,3,1.32152, 0.46828, 0.154408, 0.245476
2,4,1.29679, 0.539981, 0.158599, 0.247077
2,5,1.27106, 0.596178, 0.16204, 0.24741
2,6,1.24128, 0.656602, 0.167199, 0.247551
2,7,1.20551, 0.727804, 0.17206, 0.247515
2,8,1.183, 0.769741, 0.17646, 0.247386
2,9,1.15925, 0.804719, 0.179896, 0.246529
2,10,1.10802, 0.843559, 0.183952, 0.241864
2,11,0.989971, 0.876667, 0.184172, 0.226138
3,0,0.848278, 0.389634, 0.119646, 0.16674
3,1,1.09145, 0.534151, 0.155537, 0.214997
3,2,1.19465, 0.620212, 0.170945, 0.238267
3,3,1.20592, 0.697962, 0.178771, 0.245946
3,4,1.18483, 0.76372, 0.184231, 0.247751
3,5,1.15936, 0.819783, 0.188058, 0.248133
3,6,1.12552, 0.8886, 0.194677, 0.248344
3,7,1.08495, 0.969574, 0.202435, 0.248463
3,8,1.06054, 1.01613, 0.207708, 0.248422
3,9,1.02983, 1.06918, 0.214507, 0.247991
3,10,0.9784, 1.13461, 0.223278, 0.245425
3,11,0.882386, 1.20313, 0.231447, 0.236555
4,0,0.732679, 0.629154, 0.147038, 0.165872
4,1,0.940526, 0.825133, 0.188034, 0.216032
4,2,1.02891, 0.94444, 0.208525, 0.238664
4,3,1.04774, 1.00991, 0.215429, 0.246616
4,4,1.0297, 1.07295, 0.221154, 0.248731
4,5,1.00612, 1.12626, 0.225164, 0.249193
4,6,0.976951, 1.186, 0.231371, 0.24943
4,7,0.93397, 1.27205, 0.24124, 0.249678
4,8,0.906433, 1.3259, 0.248499, 0.249794
4,9,0.87037, 1.3937, 0.258419, 0.249795
4,10,0.818435, 1.48092, 0.2714, 0.248943
4,11,0.753428, 1.5477, 0.281009, 0.244654
5,0,0.558008, 0.954305, 0.186825, 0.16865
5,1,0.728187, 1.23696, 0.236476, 0.215467
5,2,0.800033, 1.39737, 0.261752, 0.239631
5,3,0.822405, 1.45931, 0.268928, 0.247956
5,4,0.815635, 1.5002, 0.272518, 0.250108
5,5,0.8073, 1.52407, 0.272869, 0.250534
5,6,0.788889, 1.56244, 0.277407, 0.250775
5,7,0.756949, 1.62657, 0.286517, 0.251072
5,8,0.730395, 1.67894, 0.295351, 0.251321
5,9,0.691267, 1.75499, 0.308175, 0.251609
5,10,0.641518, 1.84664, 0.323208, 0.251541
5,11,0.598265, 1.8995, 0.332192, 0.249402
6,0,0.402494, 1.32028, 0.233709, 0.172257
6,1,0.538051, 1.66844, 0.292424, 0.220746
6,2,0.595798, 1.8353, 0.318102, 0.243789
6,3,0.625426, 1.8663, 0.32159, 0.250609
6,4,0.624279, 1.88623, 0.324568, 0.251979
6,5,0.620161, 1.89891, 0.326648, 0.252364
6,6,0.601828, 1.93674, 0.333195, 0.252659
6,7,0.565937, 2.00881, 0.345935, 0.253097
6,8,0.53164, 2.07699, 0.358331, 0.253496
6,9,0.48986, 2.15933, 0.372393, 0.253912
6,10,0.451411, 2.23218, 0.384649, 0.25409
6,11,0.429068, 2.25604, 0.390056, 0.252711
7,0,0.337263, 1.57616, 0.272674, 0.182791
7,1,0.440149, 1.94346, 0.332445, 0.228971
7,2,0.489696, 2.08414, 0.354442, 0.247622
7,3,0.508303, 2.10888, 0.357336, 0.25241
7,4,0.497878, 2.1411, 0.363442, 0.253499
7,5,0.480985, 2.17796, 0.370614, 0.254005
7,6,0.454459, 2.23178, 0.381487, 0.254409
7,7,0.414205, 2.31253, 0.397577, 0.254955
