x,y,r,g,b
0,0,0.0439578, 0.156825, 0.110624
0,1,0.0588345, 0.232658, 0.14575
0,2,0.07, 0.2902, 0.151019
0,3,0.0767112, 0.334461, 0.150048
0,4,0.0799143, 0.323617, 0.136555
0,5,0.0684498, 0.281754, 0.105269
0,6,0.0499704, 0.202762, 0.0518318
0,7,0.0310412, 0.134782, 0.033088
0,8,0.0279922, 0.0658495, 0.0163084
0,9,0.0111722, 0.0301986, 0.00911474
1,0,0.0610266, 0.293798, 0.230452
1,1,0.101007, 0.41324, 0.295976
1,2,0.110851, 0.494369, 0.312577
1,3,0.12237, 0.546505, 0.29943
1,4,0.133492, 0.542787, 0.268005
1,5,0.123443, 0.494785, 0.210544
1,6,0.110008, 0.387074, 0.114253
1,7,0.0976663, 0.291349, 0.0768581
1,8,0.0609541, 0.183195, 0.029021
1,9,0.0414885, 0.0982851, 0.0203824
2,0,0.0934961, 0.415925, 0.367696
2,1,0.13086, 0.552347, 0.445836
2,2,0.14989, 0.645393, 0.463223
2,3,0.159463, 0.68387, 0.423359
2,4,0.175811, 0.678995, 0.36145
2,5,0.180154, 0.638281, 0.273358
2,6,0.186363, 0.536577, 0.152745
2,7,0.181399, 0.428818, 0.115444
2,8,0.149847, 0.30673, 0.0656285
2,9,0.0954468, 0.180694, 0.0357477
3,0,0.128614, 0.489697, 0.496431
3,1,0.175086, 0.641721, 0.579782
3,2,0.195621, 0.753691, 0.601024
3,3,0.212008, 0.758316, 0.531938
3,4,0.220252, 0.78361, 0.425519
3,5,0.252067, 0.761201, 0.314497
3,6,0.298232, 0.678771, 0.194226
3,7,0.306944, 0.587438, 0.156464
3,8,0.2675, 0.442925, 0.0900256
3,9,0.201647, 0.278612, 0.0584894
4,0,0.157844, 0.496547, 0.623485
4,1,0.206967, 0.642427, 0.692518
4,2,0.226119, 0.725125, 0.678452
4,3,0.268294, 0.74486, 0.594804
4,4,0.321022, 0.788138, 0.483728
4,5,0.380261, 0.788901, 0.358846
4,6,0.431175, 0.740278, 0.229352
4,7,0.44247, 0.685141, 0.17155
4,8,0.413357, 0.543851, 0.114556
4,9,0.317025, 0.376153, 0.0654086
5,0,0.207656, 0.431192, 0.678729
5,1,0.261437, 0.547595, 0.733858
5,2,0.313461, 0.621531, 0.706648
5,3,0.371128, 0.674854, 0.645489
5,4,0.451759, 0.740812, 0.541884
5,5,0.529234, 0.747587, 0.408164
5,6,0.577503, 0.691663, 0.280318
5,7,0.570897, 0.650592, 0.206053
5,8,0.556916, 0.555974, 0.135277
5,9,0.453014, 0.406983, 0.0971905
6,0,0.272794, 0.354417, 0.722926
6,1,0.33417, 0.42654, 0.770498
6,2,0.420444, 0.499804, 0.749356
6,3,0.492847, 0.571574, 0.700122
6,4,0.588374, 0.666033, 0.607461
6,5,0.658243, 0.670338, 0.449241
6,6,0.689235, 0.636366, 0.305725
6,7,0.678442, 0.602516, 0.213044
6,8,0.66127, 0.503176, 0.155428
6,9,0.545428, 0.380463, 0.104277
7,0,0.295763, 0.264107, 0.727093
7,1,0.382931, 0.316068, 0.794507
7,2,0.507885, 0.371307, 0.77949
7,3,0.602117, 0.446622, 0.744546
7,4,0.710939, 0.541139, 0.639931
7,5,0.790213, 0.574571, 0.462599
7,6,0.785063, 0.565303, 0.328811
7,7,0.764065, 0.53553, 0.212911
7,8,0.71894, 0.446946, 0.152793
7,9,0.577688, 0.340891, 0.113492
8,0,0.337953, 0.176025, 0.655732
8,1,0.444699, 0.234216, 0.751847
8,2,0.573172, 0.284447, 0.764728
8,3,0.677685, 0.359853, 0.761076
8,4,0.770288, 0.444047, 0.661926
8,5,0.826789, 0.482884, 0.482745
8,6,0.809168, 0.488772, 0.347186
8,7,0.778635, 0.424786, 0.211014
8,8,0.722187, 0.346446, 0.146839
8,9,0.580123, 0.244438, 0.119404
9,0,0.336056, 0.141315, 0.599436
9,1,0.472482, 0.200702, 0.706183
9,2,0.59992, 0.230062, 0.734903
9,3,0.659733, 0.324227, 0.73311
9,4,0.7535, 0.402278, 0.655295
9,5,0.802689, 0.434946, 0.4901
9,6,0.764954, 0.415743, 0.340083
9,7,0.720007, 0.354033, 0.206489
9,8,0.650353, 0.266081, 0.140669
9,9,0.513905, 0.187495, 0.0923917
