x, y, beta, gamma, rx, ry
0,0,0.0021, 0.0022, 0.0096, 0.0046
0,1,0.0912789, 0.0245039, 0.0154063, 0.0234039
0,2,0.250954, 0.0547399, 0.0270644, 0.0475517
0,3,0.435874, 0.10306, 0.0461963, 0.0785874
0,4,0.633128, 0.167278, 0.0703824, 0.11683
0,5,0.771559, 0.210308, 0.0801356, 0.13827
0,6,0.853803, 0.264011, 0.095758, 0.155393
0,7,0.868983, 0.307885, 0.102029, 0.163351
0,8,0.811203, 0.326357, 0.0973466, 0.154261
0,9,0.696783, 0.317067, 0.0887785, 0.136236
0,10,0.520633, 0.289007, 0.0790828, 0.108188
0,11,0.327695, 0.251285, 0.0632817, 0.0755177
1,0,0.006, 0.0086, 0.0037, 0.0004
1,1,0.11609, 0.0291495, 0.0131706, 0.0260851
1,2,0.322267, 0.0763498, 0.0378482, 0.0628891
1,3,0.560994, 0.142632, 0.0608186, 0.0986782
1,4,0.803543, 0.213767, 0.0841676, 0.146027
1,5,0.972022, 0.268616, 0.102613, 0.17415
1,6,1.07839, 0.331333, 0.119739, 0.196073
1,7,1.07584, 0.412674, 0.127802, 0.203473
1,8,1.01496, 0.454488, 0.129608, 0.195801
1,9,0.871516, 0.474368, 0.125687, 0.177376
1,10,0.673273, 0.495851, 0.118807, 0.148251
1,11,0.440034, 0.490936, 0.105989, 0.111778
2,0,0.0017, 0.0003, 0.0026, 0.0073
2,1,0.129522, 0.0349913, 0.0201274, 0.0230054
2,2,0.362248, 0.0872031, 0.0375001, 0.0681806
2,3,0.625717, 0.166828, 0.0672876, 0.114626
2,4,0.90229, 0.254062, 0.0973525, 0.162552
2,5,1.09256, 0.318477, 0.118433, 0.197847
2,6,1.15213, 0.407793, 0.132696, 0.214845
2,7,1.14214, 0.496088, 0.14339, 0.219622
2,8,1.0807, 0.569983, 0.149179, 0.215632
2,9,0.943301, 0.650894, 0.15572, 0.201737
2,10,0.742125, 0.748825, 0.160938, 0.178762
2,11,0.508438, 0.799574, 0.155886, 0.145223
3,0,0.001, 0.0078, 0.0037, 0.0053
3,1,0.132468, 0.0393048, 0.0216999, 0.0236092
3,2,0.3743, 0.100334, 0.0382481, 0.070188
3,3,0.651142, 0.20713, 0.071274, 0.121721
3,4,0.913669, 0.343037, 0.110956, 0.172279
3,5,1.08065, 0.454849, 0.13548, 0.207245
3,6,1.13033, 0.551228, 0.152621, 0.222889
3,7,1.10736, 0.672251, 0.168688, 0.228185
3,8,1.04422, 0.781075, 0.182404, 0.227235
3,9,0.919823, 0.923195, 0.198863, 0.219621
3,10,0.73381, 1.09963, 0.219349, 0.205439
3,11,0.526018, 1.19477, 0.224411, 0.182545
4,0,0.0091, 0.0087, 0.0029, 0
4,1,0.124802, 0.0384295, 0.0176435, 0.028999
4,2,0.357279, 0.0988528, 0.0413894, 0.0665919
4,3,0.621371, 0.245188, 0.0764207, 0.119708
4,4,0.863925, 0.429825, 0.1183, 0.172963
4,5,1.00654, 0.611033, 0.151471, 0.208659
4,6,1.04566, 0.748678, 0.176706, 0.225185
4,7,1.00544, 0.922097, 0.202798, 0.23309
4,8,0.934886, 1.07608, 0.223945, 0.23438
4,9,0.829643, 1.25428, 0.248333, 0.232953
4,10,0.66213, 1.48738, 0.279722, 0.225954
4,11,0.50268, 1.58694, 0.287442, 0.210793
5,0,0.0049, 0.0047, 0.0084, 0.0097
5,1,0.110094, 0.0405897, 0.0195905, 0.0211873
5,2,0.314949, 0.087731, 0.037993, 0.0571944
5,3,0.5492, 0.245938, 0.073123, 0.106074
5,4,0.767321, 0.493415, 0.11976, 0.162618
5,5,0.87084, 0.757522, 0.167598, 0.199123
5,6,0.900285, 1.00038, 0.208294, 0.222846
5,7,0.837349, 1.26191, 0.247953, 0.234507
5,8,0.765185, 1.44548, 0.275026, 0.238396
5,9,0.675241, 1.62202, 0.301034, 0.239132
5,10,0.55612, 1.80081, 0.326737, 0.235187
5,11,0.427901, 1.89643, 0.337615, 0.224272
6,0,0.0031, 0.0014, 0.0065, 0.0035
6,1,0.0949562, 0.0358714, 0.0174551, 0.0161782
6,2,0.23896, 0.0776543, 0.0268866, 0.0492325
6,3,0.438489, 0.235701, 0.065412, 0.0920735
6,4,0.615713, 0.525137, 0.118872, 0.138751
6,5,0.703402, 0.870438, 0.175999, 0.18311
6,6,0.714192, 1.21781, 0.232385, 0.212098
6,7,0.654931, 1.55552, 0.283932, 0.230485
6,8,0.594532, 1.76249, 0.316004, 0.238334
6,9,0.523475, 1.92103, 0.341883, 0.240364
6,10,0.439319, 2.04323, 0.361488, 0.237151
6,11,0.349737, 2.08411, 0.367136, 0.227252
7,0,0.0041, 0, 0.0064, 0.0026
7,1,0.0511378, 0.0217187, 0.00644903, 0.0153302
7,2,0.150452, 0.0606982, 0.0169903, 0.030525
7,3,0.305967, 0.208565, 0.0538076, 0.0635486
7,4,0.456926, 0.514946, 0.108913, 0.114255
