x, y, beta, gamma, rx, ry
0,0,0.180603, 0.026562, 0.0251352, 0.0341799
0,1,0.444711, 0.0581132, 0.0459638, 0.0800505
0,2,0.754005, 0.103582, 0.0719112, 0.1293
0,3,1.01854, 0.154086, 0.0974975, 0.173591
0,4,1.20752, 0.201471, 0.117395, 0.207518
0,5,1.29872, 0.240534, 0.126463, 0.223778
0,6,1.30552, 0.28441, 0.131163, 0.228217
0,7,1.27595, 0.332327, 0.132693, 0.227746
0,8,1.21883, 0.365281, 0.130354, 0.220976
0,9,1.08146, 0.380518, 0.121647, 0.200902
0,10,0.871265, 0.37303, 0.108636, 0.168471
0,11,0.602951, 0.330956, 0.0875368, 0.12391
1,0,0.20866, 0.0368981, 0.0222968, 0.0347659
1,1,0.513167, 0.0753738, 0.049399, 0.0907828
1,2,0.854155, 0.133125, 0.0840349, 0.148486
1,3,1.1323, 0.187596, 0.109721, 0.193015
1,4,1.31604, 0.225782, 0.126877, 0.225887
1,5,1.36053, 0.27192, 0.134023, 0.235891
1,6,1.35492, 0.321386, 0.137796, 0.23887
1,7,1.32165, 0.379207, 0.140083, 0.238386
1,8,1.27745, 0.422426, 0.140985, 0.234483
1,9,1.18225, 0.466009, 0.139632, 0.223754
1,10,0.989473, 0.500684, 0.133285, 0.196783
1,11,0.712834, 0.509737, 0.120068, 0.154917
2,0,0.230339, 0.103105, 0.0335323, 0.050377
2,1,0.539461, 0.198871, 0.0720917, 0.100935
2,2,0.867486, 0.288742, 0.104002, 0.161932
2,3,1.11614, 0.356882, 0.13089, 0.205413
2,4,1.25985, 0.404364, 0.146161, 0.230925
2,5,1.28892, 0.459506, 0.153152, 0.239826
2,6,1.2847, 0.506074, 0.155871, 0.24281
2,7,1.26006, 0.5598, 0.159319, 0.243026
2,8,1.23045, 0.597124, 0.160664, 0.24121
2,9,1.15761, 0.651086, 0.163269, 0.23438
2,10,1.00356, 0.720665, 0.165091, 0.216284
2,11,0.760487, 0.782035, 0.161981, 0.182843
3,0,0.235109, 0.21941, 0.0519031, 0.058431
3,1,0.525193, 0.369049, 0.0967678, 0.112462
3,2,0.814286, 0.528442, 0.134645, 0.172466
3,3,1.02245, 0.623131, 0.161765, 0.212189
3,4,1.14034, 0.674835, 0.176272, 0.234217
3,5,1.17051, 0.71329, 0.180884, 0.241852
3,6,1.17699, 0.731654, 0.181733, 0.244234
3,7,1.16302, 0.76775, 0.184005, 0.244684
3,8,1.146, 0.788455, 0.184371, 0.243577
3,9,1.087, 0.853475, 0.188979, 0.239552
3,10,0.955826, 0.965197, 0.201168, 0.228434
3,11,0.748822, 1.07038, 0.209536, 0.20602
4,0,0.23897, 0.413375, 0.0820562, 0.0698685
4,1,0.483255, 0.635879, 0.133358, 0.131325
4,2,0.713187, 0.859075, 0.181095, 0.183139
4,3,0.868093, 0.999865, 0.20999, 0.218523
4,4,0.963444, 1.0524, 0.22173, 0.237494
4,5,0.997101, 1.0723, 0.223891, 0.243994
4,6,1.0126, 1.06935, 0.22281, 0.245955
4,7,1.01295, 1.07734, 0.222507, 0.246561
4,8,1.00936, 1.07704, 0.220888, 0.245814
4,9,0.962149, 1.14018, 0.227402, 0.243649
4,10,0.851943, 1.27869, 0.246097, 0.237883
4,11,0.692841, 1.39515, 0.259086, 0.223766
5,0,0.231859, 0.634563, 0.121328, 0.0940642
5,1,0.426111, 0.943398, 0.179019, 0.144469
5,2,0.593137, 1.23547, 0.232199, 0.194428
5,3,0.694445, 1.41108, 0.26291, 0.224389
5,4,0.759847, 1.47233, 0.273431, 0.239815
5,5,0.796756, 1.48049, 0.274412, 0.245919
5,6,0.813865, 1.47225, 0.272541, 0.247747
5,7,0.823786, 1.46167, 0.269849, 0.248329
5,8,0.829706, 1.44542, 0.266383, 0.247849
5,9,0.791697, 1.50026, 0.273344, 0.246487
5,10,0.710266, 1.60671, 0.290714, 0.242662
5,11,0.583927, 1.70503, 0.305596, 0.232069
6,0,0.199832, 0.835201, 0.150392, 0.101699
6,1,0.338154, 1.26835, 0.225721, 0.156472
6,2,0.448099, 1.63089, 0.285733, 0.205338
6,3,0.517229, 1.84242, 0.321268, 0.232657
6,4,0.566484, 1.88728, 0.328499, 0.243312
6,5,0.594335, 1.89222, 0.328775, 0.248157
6,6,0.618192, 1.86767, 0.32449, 0.249687
6,7,0.641881, 1.82907, 0.317841, 0.250118
6,8,0.664896, 1.78079, 0.308911, 0.249671
6,9,0.645389, 1.80437, 0.312593, 0.248659
6,10,0.588065, 1.86894, 0.326167, 0.245245
6,11,0.490929, 1.93304, 0.338906, 0.236086
7,0,0.191277, 1.0182, 0.180292, 0.114796
7,1,0.301429, 1.52172, 0.264189, 0.174217
7,2,0.378609, 1.89958, 0.328007, 0.215791
7,3,0.416342, 2.10431, 0.362656, 0.238025
7,4,0.434029, 2.1761, 0.374252, 0.246764
7,5,0.46373, 2.16274, 0.370654, 0.250249
7,6,0.483518, 2.14387, 0.366382, 0.251639
7,7,0.505288, 2.10513, 0.359856, 0.251785
7,8,0.529817, 2.04995, 0.350471, 0.25095
7,9,0.521978, 2.04898, 0.350735, 0.249651
7,10,0.474611, 2.09839, 0.360721, 0.246548
7,11,0.401725, 2.12437, 0.368177, 0.238143
8,0,0.177544, 1.1029, 0.195777, 0.121398
8,1,0.275319, 1.64564, 0.28516, 0.179138
8,2,0.347249, 2.03101, 0.350896, 0.22211
8,3,0.365087, 2.22115, 0.383163, 0.240116
8,4,0.377878, 2.2903, 0.395065, 0.247594
8,5,0.403386, 2.28158, 0.392207, 0.25089
8,6,0.42248, 2.26181, 0.38798, 0.252169
8,7,0.445624, 2.22239, 0.380292, 0.25238
8,8,0.465985, 2.17095, 0.371228, 0.25127
8,9,0.462245, 2.15799, 0.369213, 0.249707
8,10,0.422899, 2.1875, 0.375611, 0.245999
8,11,0.360941, 2.18551, 0.378102, 0.236519
9,0,0.160078, 1.11411, 0.19287, 0.121547
9,1,0.245815, 1.67687, 0.291767, 0.177224
9,2,0.308504, 2.08245, 0.359718, 0.219907
9,3,0.321936, 2.28837, 0.396203, 0.238958
9,4,0.332619, 2.36754, 0.409546, 0.247261
9,5,0.348451, 2.38052, 0.411368, 0.250714
9,6,0.373313, 2.35104, 0.40496, 0.252037
9,7,0.396432, 2.30635, 0.396422, 0.251933
9,8,0.41771, 2.24924, 0.385942, 0.25043
9,9,0.424467, 2.20859, 0.378501, 0.247998
9,10,0.39575, 2.20316, 0.378333, 0.24332
9,11,0.338452, 2.17038, 0.375286, 0.232566
10,0,0.139774, 1.05147, 0.183224, 0.110477
10,1,0.210171, 1.61185, 0.280809, 0.167382
10,2,0.263576, 2.03235, 0.353102, 0.20897
10,3,0.285293, 2.29599, 0.398393, 0.234433
10,4,0.291353, 2.41019, 0.418731, 0.244806
10,5,0.288336, 2.47655, 0.430862, 0.249782
10,6,0.32646, 2.4136, 0.417807, 0.250089
10,7,0.351707, 2.36363, 0.408112, 0.249809
10,8,0.376713, 2.2903, 0.394072, 0.247693
10,9,0.386302, 2.23217, 0.383211, 0.244236
10,10,0.370136, 2.17947, 0.374549, 0.237704
10,11,0.327042, 2.08623, 0.359626, 0.222892
11,0,0.108813, 0.899599, 0.161372, 0.0942817
11,1,0.158362, 1.43583, 0.251419, 0.146778
11,2,0.209795, 1.88415, 0.330183, 0.188239
11,3,0.23585, 2.21673, 0.386708, 0.220241
11,4,0.242311, 2.38383, 0.416752, 0.235321
11,5,0.254024, 2.45026, 0.427426, 0.242147
11,6,0.27388, 2.42583, 0.422432, 0.243156
11,7,0.29544, 2.38098, 0.413247, 0.24296
11,8,0.313647, 2.30373, 0.398726, 0.238964
11,9,0.322322, 2.22251, 0.384366, 0.234141
11,10,0.319306, 2.09901, 0.362557, 0.223282
11,11,0.272643, 1.95606, 0.339467, 0.204486
