x, y, beta, gamma, rx, ry
0,0,0.839864, 0.102176, 0.081973, 0.142367
0,1,1.14019, 0.144008, 0.107672, 0.193
0,2,1.32974, 0.173088, 0.124354, 0.223886
0,3,1.40369, 0.206972, 0.13283, 0.237842
0,4,1.4181, 0.241491, 0.136657, 0.242804
0,5,1.3997, 0.302039, 0.139563, 0.244419
0,6,1.37185, 0.364257, 0.141926, 0.244801
0,7,1.34536, 0.413161, 0.143429, 0.244457
0,8,1.31995, 0.441553, 0.143501, 0.242597
0,9,1.27558, 0.453465, 0.141059, 0.236615
0,10,1.18483, 0.443971, 0.134561, 0.222046
0,11,0.976683, 0.410241, 0.11822, 0.187432
1,0,0.893136, 0.116269, 0.0844705, 0.149614
1,1,1.21367, 0.156083, 0.113567, 0.204883
1,2,1.3503, 0.227016, 0.132459, 0.231522
1,3,1.39312, 0.282476, 0.141026, 0.242048
1,4,1.37651, 0.358569, 0.147439, 0.24551
1,5,1.33907, 0.447553, 0.153382, 0.246519
1,6,1.30352, 0.522755, 0.157277, 0.246768
1,7,1.27562, 0.578595, 0.159489, 0.246705
1,8,1.25332, 0.615324, 0.160746, 0.246005
1,9,1.2309, 0.627271, 0.160466, 0.243547
1,10,1.17738, 0.619514, 0.156797, 0.234744
1,11,1.02177, 0.597898, 0.146514, 0.209174
2,0,0.864794, 0.197389, 0.0930525, 0.154882
2,1,1.15692, 0.269913, 0.124304, 0.203947
2,2,1.2976, 0.355512, 0.14356, 0.233291
2,3,1.32354, 0.433722, 0.153963, 0.243306
2,4,1.29726, 0.527139, 0.162665, 0.246484
2,5,1.25329, 0.62593, 0.170392, 0.247377
2,6,1.20587, 0.723753, 0.178373, 0.247715
2,7,1.17412, 0.787153, 0.182916, 0.247727
2,8,1.1514, 0.828062, 0.185277, 0.247355
2,9,1.13085, 0.851306, 0.186509, 0.24601
2,10,1.08352, 0.870067, 0.188068, 0.240349
2,11,0.969365, 0.880154, 0.185016, 0.223316
3,0,0.770041, 0.408145, 0.116993, 0.156141
3,1,1.02385, 0.531298, 0.152343, 0.204211
3,2,1.14606, 0.648199, 0.174073, 0.233153
3,3,1.17465, 0.734664, 0.185591, 0.24429
3,4,1.14163, 0.841271, 0.197301, 0.247579
3,5,1.09832, 0.938033, 0.205697, 0.248454
3,6,1.04726, 1.04283, 0.216204, 0.248878
3,7,1.01357, 1.11036, 0.222884, 0.249006
3,8,0.995006, 1.14405, 0.225679, 0.248773
3,9,0.976995, 1.16879, 0.228406, 0.247985
3,10,0.937969, 1.20419, 0.233376, 0.244918
3,11,0.856186, 1.23531, 0.236605, 0.235251
4,0,0.667449, 0.662501, 0.147632, 0.158276
4,1,0.868362, 0.86012, 0.190138, 0.207888
4,2,0.955905, 1.03546, 0.219699, 0.234832
4,3,0.977947, 1.12711, 0.231985, 0.245488
4,4,0.949951, 1.22494, 0.243178, 0.248923
4,5,0.9113, 1.31292, 0.251798, 0.249849
4,6,0.867661, 1.40299, 0.261569, 0.25028
4,7,0.833238, 1.47229, 0.270274, 0.250539
4,8,0.809462, 1.51816, 0.275917, 0.25055
4,9,0.791853, 1.54792, 0.280451, 0.250294
4,10,0.766672, 1.58015, 0.285891, 0.249101
4,11,0.723628, 1.59881, 0.289001, 0.244314
5,0,0.520151, 0.980597, 0.188819, 0.165013
5,1,0.673397, 1.27437, 0.240676, 0.210056
5,2,0.738419, 1.48498, 0.273678, 0.237288
5,3,0.757229, 1.57333, 0.285567, 0.247273
5,4,0.743234, 1.63878, 0.29346, 0.250372
5,5,0.725796, 1.68454, 0.298022, 0.25123
5,6,0.697619, 1.74393, 0.303607, 0.25155
5,7,0.666716, 1.80622, 0.314027, 0.251921
5,8,0.644115, 1.85057, 0.320816, 0.252083
5,9,0.623073, 1.89005, 0.328462, 0.252179
5,10,0.598321, 1.93122, 0.335875, 0.251829
5,11,0.569461, 1.95276, 0.340411, 0.249366
6,0,0.389748, 1.33087, 0.234908, 0.171161
6,1,0.506633, 1.69215, 0.295846, 0.217835
6,2,0.560575, 1.88866, 0.326186, 0.242792
6,3,0.577424, 1.9549, 0.335075, 0.250525
6,4,0.573117, 1.98538, 0.339518, 0.252254
6,5,0.570629, 1.99651, 0.341186, 0.25274
6,6,0.55701, 2.02562, 0.345664, 0.25301
6,7,0.526594, 2.08697, 0.356216, 0.25337
6,8,0.503541, 2.13254, 0.364824, 0.25363
6,9,0.482643, 2.17281, 0.372281, 0.253812
6,10,0.464904, 2.20366, 0.377542, 0.253725
6,11,0.441848, 2.22539, 0.383105, 0.252083
7,0,0.337263, 1.57616, 0.272674, 0.182791
7,1,0.43118, 1.94279, 0.332818, 0.227592
7,2,0.480369, 2.09556, 0.356971, 0.247163
7,3,0.496758, 2.12867, 0.361457, 0.252303
7,4,0.492598, 2.14993, 0.365401, 0.253447
7,5,0.479686, 2.17959, 0.371369, 0.253939
7,6,0.464911, 2.21038, 0.377275, 0.254225
7,7,0.436961, 2.26666, 0.388209, 0.254596
7,8,0.406304, 2.32759, 0.400178, 0.25494
7,9,0.390675, 2.35778, 0.406076, 0.255088
7,10,0.373287, 2.38895, 0.412207, 0.255066
7,11,0.354945, 2.408, 0.416397, 0.253908
8,0,0.306071, 1.68396, 0.290954, 0.187729
8,1,0.394863, 2.0565, 0.351327, 0.230924
8,2,0.427375, 2.20586, 0.376394, 0.248226
8,3,0.440085, 2.2395, 0.38153, 0.252859
8,4,0.440865, 2.25304, 0.383794, 0.254117
8,5,0.426658, 2.28544, 0.390359, 0.254654
8,6,0.414291, 2.31154, 0.395674, 0.254939
8,7,0.388419, 2.3636, 0.406362, 0.255292
8,8,0.360305, 2.41939, 0.417683, 0.255615
8,9,0.336617, 2.4656, 0.427187, 0.255803
8,10,0.33309, 2.4688, 0.427732, 0.25558
8,11,0.319925, 2.47707, 0.429725, 0.254277
9,0,0.278044, 1.7024, 0.292713, 0.186017
9,1,0.349763, 2.10397, 0.361933, 0.228043
9,2,0.383019, 2.2838, 0.392011, 0.247852
9,3,0.394794, 2.32721, 0.399221, 0.253236
9,4,0.402312, 2.32834, 0.398971, 0.254517
9,5,0.390472, 2.35676, 0.404716, 0.255092
9,6,0.377487, 2.38436, 0.410292, 0.255426
9,7,0.351229, 2.43742, 0.421045, 0.255843
9,8,0.320357, 2.49851, 0.433483, 0.25623
9,9,0.299897, 2.53778, 0.441474, 0.256372
9,10,0.301423, 2.52942, 0.439782, 0.255909
9,11,0.296659, 2.51591, 0.437474, 0.254151
10,0,0.241804, 1.64872, 0.285177, 0.174697
10,1,0.304434, 2.09877, 0.362897, 0.221139
10,2,0.327154, 2.35188, 0.406845, 0.245039
10,3,0.34157, 2.41761, 0.417643, 0.252723
10,4,0.343484, 2.43827, 0.421217, 0.254737
10,5,0.326847, 2.47962, 0.429352, 0.255675
10,6,0.313417, 2.50944, 0.435237, 0.256132
10,7,0.289739, 2.55789, 0.444971, 0.256591
10,8,0.263374, 2.6092, 0.455357, 0.256919
10,9,0.251676, 2.62925, 0.459437, 0.256805
10,10,0.254442, 2.61356, 0.456527, 0.255941
10,11,0.260707, 2.56333, 0.447295, 0.252642
11,0,0.189349, 1.48257, 0.260366, 0.153792
11,1,0.24231, 1.9776, 0.344046, 0.202727
11,2,0.274363, 2.30679, 0.401673, 0.23321
11,3,0.286176, 2.46551, 0.428947, 0.248284
11,4,0.285519, 2.52149, 0.439068, 0.252891
11,5,0.275898, 2.56119, 0.446397, 0.254698
11,6,0.265789, 2.58989, 0.451985, 0.255597
11,7,0.251707, 2.6216, 0.458206, 0.256157
11,8,0.23333, 2.65452, 0.464879, 0.256138
11,9,0.212983, 2.68784, 0.471685, 0.255965
11,10,0.222644, 2.642, 0.463256, 0.253585
11,11,0.217612, 2.57535, 0.45181, 0.247342
