x,y,r,g,b
0,0,0.0674885, 0.139675, 0.339542
0,1,0.0728422, 0.245781, 0.323527
0,2,0.0642374, 0.358696, 0.288034
0,3,0.060167, 0.449195, 0.257842
0,4,0.0640745, 0.54265, 0.185057
0,5,0.0626232, 0.525935, 0.130649
0,6,0.0848856, 0.429755, 0.0751742
0,7,0.0940435, 0.329781, 0.041951
0,8,0.105291, 0.227279, 0.0202379
0,9,0.100848, 0.137857, 0.013594
1,0,0.0694216, 0.295662, 0.428529
1,1,0.0884397, 0.395591, 0.4559
1,2,0.076935, 0.512939, 0.436336
1,3,0.0711881, 0.597592, 0.398023
1,4,0.0990252, 0.716517, 0.323699
1,5,0.120856, 0.721124, 0.219891
1,6,0.165321, 0.601074, 0.124946
1,7,0.190569, 0.505318, 0.0753984
1,8,0.192933, 0.379241, 0.0323088
1,9,0.195629, 0.250974, 0.0193904
2,0,0.0794394, 0.424168, 0.544213
2,1,0.10658, 0.538925, 0.586769
2,2,0.111477, 0.632389, 0.567057
2,3,0.152492, 0.702227, 0.5139
2,4,0.205656, 0.823655, 0.43111
2,5,0.260573, 0.817535, 0.325479
2,6,0.306455, 0.731235, 0.199784
2,7,0.332738, 0.659413, 0.133583
2,8,0.316374, 0.527001, 0.0616926
2,9,0.290817, 0.389706, 0.0379855
3,0,0.0910249, 0.499988, 0.645478
3,1,0.132397, 0.616411, 0.684665
3,2,0.172057, 0.710687, 0.662491
3,3,0.255084, 0.754372, 0.601219
3,4,0.338793, 0.858377, 0.515747
3,5,0.409827, 0.860605, 0.401954
3,6,0.455477, 0.794313, 0.277711
3,7,0.471222, 0.766315, 0.190177
3,8,0.449912, 0.653199, 0.0976324
3,9,0.398559, 0.506828, 0.0592548
4,0,0.130043, 0.552311, 0.779066
4,1,0.177885, 0.669427, 0.807771
4,2,0.244628, 0.755628, 0.768018
4,3,0.352392, 0.796305, 0.687861
4,4,0.455426, 0.86391, 0.587999
4,5,0.535584, 0.871765, 0.468727
4,6,0.591605, 0.828086, 0.33298
4,7,0.604866, 0.799021, 0.236151
4,8,0.585, 0.708004, 0.127539
4,9,0.519775, 0.578757, 0.076225
5,0,0.193711, 0.440759, 0.849561
5,1,0.266277, 0.551241, 0.84748
5,2,0.351558, 0.64081, 0.824475
5,3,0.457501, 0.718179, 0.7584
5,4,0.586331, 0.811973, 0.663436
5,5,0.670384, 0.83198, 0.535807
5,6,0.739519, 0.813259, 0.40077
5,7,0.738199, 0.782941, 0.291701
5,8,0.722273, 0.697379, 0.174758
5,9,0.648334, 0.585441, 0.11035
6,0,0.298579, 0.313991, 0.85393
6,1,0.371679, 0.395381, 0.857325
6,2,0.472371, 0.480422, 0.832281
6,3,0.562382, 0.56527, 0.774154
6,4,0.674961, 0.673335, 0.69002
6,5,0.766274, 0.725376, 0.585932
6,6,0.811571, 0.702341, 0.459447
6,7,0.826657, 0.675189, 0.345894
6,8,0.833169, 0.597315, 0.226628
6,9,0.761979, 0.505465, 0.145176
7,0,0.334956, 0.219546, 0.876496
7,1,0.421397, 0.29068, 0.869167
7,2,0.532968, 0.377614, 0.842484
7,3,0.615301, 0.468911, 0.792347
7,4,0.731349, 0.579578, 0.718005
7,5,0.810794, 0.624998, 0.606162
7,6,0.856897, 0.609417, 0.485975
7,7,0.887631, 0.582599, 0.37138
7,8,0.888211, 0.493747, 0.254152
7,9,0.826929, 0.412777, 0.156045
8,0,0.369866, 0.122902, 0.853995
8,1,0.467232, 0.186337, 0.868386
8,2,0.588636, 0.282947, 0.841055
8,3,0.67203, 0.373471, 0.789609
8,4,0.793508, 0.481597, 0.73197
8,5,0.855106, 0.526723, 0.623137
8,6,0.883488, 0.512629, 0.502689
8,7,0.903791, 0.469129, 0.382339
8,8,0.902085, 0.379614, 0.269176
8,9,0.823793, 0.317001, 0.175509
9,0,0.403722, 0.090533, 0.803494
9,1,0.513556, 0.138332, 0.838863
9,2,0.618091, 0.216654, 0.836205
9,3,0.700301, 0.296272, 0.807587
9,4,0.818708, 0.377799, 0.740074
9,5,0.877057, 0.398882, 0.621085
9,6,0.874236, 0.377654, 0.483191
9,7,0.883471, 0.343598, 0.364135
9,8,0.866266, 0.272754, 0.28104
9,9,0.772407, 0.218862, 0.170789
