x, y, beta, gamma, rx, ry
0,0,1.02207, 0.14394, 0.0993522, 0.17385
0,1,1.2729, 0.199274, 0.122504, 0.217458
0,2,1.38643, 0.234507, 0.133956, 0.237348
0,3,1.39417, 0.300642, 0.139272, 0.243498
0,4,1.38485, 0.34739, 0.141823, 0.24562
0,5,1.3656, 0.397845, 0.143788, 0.2464
0,6,1.34728, 0.43637, 0.145053, 0.246465
0,7,1.32756, 0.472432, 0.146195, 0.246149
0,8,1.31309, 0.487332, 0.146354, 0.245003
0,9,1.28589, 0.500033, 0.145379, 0.241736
0,10,1.21721, 0.48553, 0.13992, 0.23014
0,11,1.03261, 0.446755, 0.124783, 0.198784
1,0,1.07466, 0.163888, 0.103104, 0.182125
1,1,1.3224, 0.231268, 0.12912, 0.227329
1,2,1.37614, 0.307908, 0.140298, 0.241482
1,3,1.36376, 0.389063, 0.14623, 0.245605
1,4,1.33433, 0.463689, 0.151313, 0.246856
1,5,1.30383, 0.529906, 0.155454, 0.247228
1,6,1.27924, 0.579969, 0.158684, 0.247296
1,7,1.25396, 0.629705, 0.161944, 0.247233
1,8,1.23632, 0.660916, 0.164346, 0.246929
1,9,1.22028, 0.677145, 0.164956, 0.24573
1,10,1.18092, 0.675349, 0.163092, 0.239598
1,11,1.0509, 0.65949, 0.155121, 0.218441
2,0,1.02849, 0.258545, 0.111717, 0.184615
2,1,1.24759, 0.355717, 0.138718, 0.224932
2,2,1.31289, 0.437825, 0.150507, 0.241774
2,3,1.30221, 0.518474, 0.156174, 0.2462
2,4,1.27426, 0.587527, 0.161893, 0.247255
2,5,1.24401, 0.651208, 0.167137, 0.247568
2,6,1.21144, 0.716872, 0.172938, 0.247716
2,7,1.18032, 0.77888, 0.177728, 0.247734
2,8,1.16053, 0.81593, 0.181842, 0.247658
2,9,1.13981, 0.847423, 0.184919, 0.24698
2,10,1.09797, 0.878244, 0.188072, 0.243092
2,11,0.996238, 0.902971, 0.187775, 0.229235
3,0,0.923257, 0.429903, 0.128543, 0.181371
3,1,1.12897, 0.560997, 0.158987, 0.222877
3,2,1.20478, 0.639994, 0.170777, 0.241126
3,3,1.21152, 0.698836, 0.174833, 0.246539
3,4,1.18172, 0.7725, 0.182721, 0.247789
3,5,1.13799, 0.863427, 0.192088, 0.248271
3,6,1.09301, 0.954126, 0.201478, 0.248553
3,7,1.0498, 1.04044, 0.210597, 0.24876
3,8,1.01764, 1.10298, 0.218224, 0.248852
3,9,0.991563, 1.14875, 0.224064, 0.248541
3,10,0.954358, 1.1931, 0.230208, 0.246447
3,11,0.878257, 1.23943, 0.235847, 0.238794
4,0,0.804006, 0.650145, 0.152692, 0.178734
4,1,0.987317, 0.822238, 0.187679, 0.222725
4,2,1.05868, 0.921142, 0.203397, 0.241127
4,3,1.07485, 0.966338, 0.20734, 0.24704
4,4,1.04057, 1.05389, 0.216845, 0.24871
4,5,0.986744, 1.16595, 0.229802, 0.249382
4,6,0.936147, 1.26809, 0.24158, 0.249781
4,7,0.883487, 1.37353, 0.254348, 0.250159
4,8,0.837759, 1.46417, 0.266339, 0.25048
4,9,0.81083, 1.51516, 0.273769, 0.250502
4,10,0.780897, 1.56271, 0.281625, 0.249815
4,11,0.73762, 1.59807, 0.287411, 0.246271
5,0,0.631221, 0.950618, 0.188598, 0.179296
5,1,0.789128, 1.19544, 0.231288, 0.221421
5,2,0.850971, 1.32829, 0.251423, 0.241731
5,3,0.865554, 1.38245, 0.257233, 0.248218
5,4,0.845308, 1.44345, 0.264023, 0.249976
5,5,0.804036, 1.53141, 0.274393, 0.250656
5,6,0.759132, 1.62233, 0.285843, 0.251099
5,7,0.713545, 1.71374, 0.298376, 0.251531
5,8,0.666228, 1.80799, 0.311367, 0.251956
5,9,0.639762, 1.85964, 0.320143, 0.252152
5,10,0.609036, 1.91529, 0.331063, 0.252104
5,11,0.580506, 1.9452, 0.337397, 0.250345
6,0,0.453314, 1.31412, 0.233461, 0.179476
6,1,0.588688, 1.62079, 0.285155, 0.224606
6,2,0.647653, 1.75329, 0.305083, 0.244895
6,3,0.667756, 1.78826, 0.308961, 0.250589
6,4,0.655601, 1.82525, 0.315604, 0.251782
6,5,0.626565, 1.88676, 0.325803, 0.25242
6,6,0.594043, 1.95266, 0.3366, 0.252874
6,7,0.554399, 2.0322, 0.349648, 0.253349
6,8,0.50788, 2.12502, 0.364492, 0.253863
6,9,0.481851, 2.17639, 0.37321, 0.254121
6,10,0.456022, 2.22526, 0.381882, 0.254231
6,11,0.436946, 2.24737, 0.387133, 0.253189
7,0,0.36822, 1.57173, 0.271927, 0.187123
7,1,0.473251, 1.907, 0.326323, 0.230949
7,2,0.525778, 2.02206, 0.343969, 0.247967
7,3,0.533247, 2.06188, 0.35017, 0.25234
7,4,0.514957, 2.10794, 0.358915, 0.253403
7,5,0.483813, 2.17275, 0.371135, 0.254079
7,6,0.451697, 2.23757, 0.383659, 0.254572
7,7,0.417618, 2.30593, 0.396753, 0.255051
7,8,0.384285, 2.37249, 0.408977, 0.255482
7,9,0.373401, 2.39392, 0.412988, 0.255614
7,10,0.357049, 2.42481, 0.419345, 0.255669
7,11,0.343064, 2.44273, 0.423271, 0.255028
8,0,0.319065, 1.68954, 0.291395, 0.190098
8,1,0.417277, 2.04099, 0.34777, 0.233006
8,2,0.453347, 2.16505, 0.368243, 0.248741
8,3,0.45639, 2.21235, 0.376467, 0.253083
8,4,0.442394, 2.25249, 0.384328, 0.254316
8,5,0.413635, 2.31286, 0.396516, 0.255007
8,6,0.381584, 2.37776, 0.40965, 0.255555
8,7,0.349799, 2.44155, 0.422522, 0.256026
8,8,0.328459, 2.48416, 0.43088, 0.25632
8,9,0.319426, 2.50189, 0.434424, 0.256376
8,10,0.309853, 2.51932, 0.438092, 0.256349
8,11,0.301289, 2.5272, 0.439952, 0.255674
9,0,0.2885, 1.70604, 0.292992, 0.187829
9,1,0.369516, 2.08981, 0.358657, 0.229841
9,2,0.405329, 2.24829, 0.384891, 0.248277
9,3,0.406369, 2.30918, 0.395854, 0.253524
9,4,0.396283, 2.34324, 0.402477, 0.254866
9,5,0.367226, 2.40504, 0.414996, 0.255641
9,6,0.33082, 2.47899, 0.429987, 0.256301
9,7,0.297041, 2.54696, 0.443717, 0.25684
9,8,0.278438, 2.58401, 0.451195, 0.25707
9,9,0.273639, 2.59313, 0.453046, 0.257051
9,10,0.268333, 2.60175, 0.454825, 0.25692
9,11,0.266953, 2.59415, 0.453505, 0.256089
10,0,0.24988, 1.65233, 0.285521, 0.176196
10,1,0.31653, 2.09371, 0.361478, 0.222525
10,2,0.340888, 2.33204, 0.40272, 0.245472
10,3,0.342622, 2.42156, 0.418444, 0.253241
10,4,0.327745, 2.47406, 0.428606, 0.255347
10,5,0.296028, 2.54456, 0.442746, 0.256449
10,6,0.260955, 2.61725, 0.457554, 0.257215
10,7,0.22185, 2.69654, 0.47383, 0.257956
10,8,0.209931, 2.72015, 0.478667, 0.258012
10,9,0.209001, 2.7211, 0.478845, 0.257912
10,10,0.212347, 2.71108, 0.476912, 0.257523
10,11,0.21873, 2.6831, 0.471562, 0.256132
11,0,0.189349, 1.48257, 0.260366, 0.153792
11,1,0.245746, 1.98054, 0.344383, 0.203474
11,2,0.278391, 2.30433, 0.401001, 0.233625
11,3,0.281805, 2.48524, 0.4327, 0.249299
11,4,0.271499, 2.56023, 0.446761, 0.254001
11,5,0.252823, 2.61733, 0.457784, 0.255913
11,6,0.229156, 2.67318, 0.469103, 0.257001
11,7,0.207221, 2.72126, 0.478967, 0.257664
11,8,0.199931, 2.73537, 0.481876, 0.257703
11,9,0.192702, 2.7471, 0.484306, 0.25762
11,10,0.191613, 2.7404, 0.483314, 0.256859
11,11,0.193226, 2.70413, 0.476821, 0.254086
