x, y, beta, gamma, rx, ry
0,0,0.0021, 0.0022, 0.0096, 0.0046
0,1,0.0912789, 0.0245039, 0.0154063, 0.0234039
0,2,0.250954, 0.0547399, 0.0270644, 0.0475517
0,3,0.435874, 0.10306, 0.0461963, 0.0785874
0,4,0.611158, 0.15475, 0.0677767, 0.112527
0,5,0.744424, 0.192981, 0.0765732, 0.132661
0,6,0.818317, 0.241448, 0.0914852, 0.148068
0,7,0.817796, 0.279425, 0.0963967, 0.153362
0,8,0.739648, 0.294015, 0.0897189, 0.140617
0,9,0.625033, 0.289703, 0.0815635, 0.123009
0,10,0.45851, 0.268442, 0.0734768, 0.0970887
0,11,0.277664, 0.236072, 0.05885, 0.066672
1,0,0.006, 0.0086, 0.0037, 0.0004
1,1,0.11609, 0.0291495, 0.0131706, 0.0260851
1,2,0.322267, 0.0763498, 0.0378482, 0.0628891
1,3,0.560994, 0.142632, 0.0608186, 0.0986782
1,4,0.786257, 0.202136, 0.0818924, 0.142494
1,5,0.9539, 0.253167, 0.10002, 0.170096
1,6,1.05874, 0.312081, 0.1171, 0.19151
1,7,1.04321, 0.393029, 0.124654, 0.197068
1,8,0.94429, 0.431554, 0.12471, 0.182998
1,9,0.808833, 0.463798, 0.122228, 0.167132
1,10,0.617337, 0.491338, 0.116085, 0.139404
1,11,0.392305, 0.487859, 0.103584, 0.104252
2,0,0.0017, 0.0003, 0.0026, 0.0073
2,1,0.129522, 0.0349913, 0.0201274, 0.0230054
2,2,0.362248, 0.0872031, 0.0375001, 0.0681806
2,3,0.625717, 0.166828, 0.0672876, 0.114626
2,4,0.889219, 0.244403, 0.0956384, 0.15976
2,5,1.08198, 0.306729, 0.116846, 0.195311
2,6,1.14049, 0.396725, 0.131377, 0.212274
2,7,1.12357, 0.490101, 0.142697, 0.216352
2,8,1.04879, 0.573478, 0.149175, 0.211016
2,9,0.900988, 0.663393, 0.156498, 0.196331
2,10,0.69771, 0.765023, 0.161876, 0.173305
2,11,0.46773, 0.812642, 0.156231, 0.139973
3,0,0.001, 0.0078, 0.0037, 0.0053
3,1,0.132468, 0.0393048, 0.0216999, 0.0236092
3,2,0.3743, 0.100334, 0.0382481, 0.070188
3,3,0.651142, 0.20713, 0.071274, 0.121721
3,4,0.90285, 0.337312, 0.109878, 0.170173
3,5,1.07155, 0.451014, 0.134904, 0.205576
3,6,1.12023, 0.55153, 0.152827, 0.221434
3,7,1.09215, 0.682327, 0.170246, 0.22668
3,8,1.02151, 0.802115, 0.185379, 0.225463
3,9,0.889616, 0.953335, 0.202833, 0.217431
3,10,0.699795, 1.13301, 0.223581, 0.202931
3,11,0.493633, 1.22199, 0.227567, 0.179839
4,0,0.0091, 0.0087, 0.0029, 0
4,1,0.124802, 0.0384295, 0.0176435, 0.028999
4,2,0.357279, 0.0988528, 0.0413894, 0.0665919
4,3,0.621371, 0.245188, 0.0764207, 0.119708
4,4,0.854316, 0.427247, 0.117615, 0.171323
4,5,0.997429, 0.613062, 0.151542, 0.207459
4,6,1.03508, 0.757175, 0.17786, 0.224269
4,7,0.99037, 0.941485, 0.205562, 0.232372
4,8,0.914697, 1.10557, 0.228105, 0.233677
4,9,0.805504, 1.2908, 0.253446, 0.232228
4,10,0.635457, 1.52688, 0.2852, 0.22507
4,11,0.477801, 1.61951, 0.291769, 0.209659
5,0,0.0049, 0.0047, 0.0084, 0.0097
5,1,0.110094, 0.0405897, 0.0195905, 0.0211873
5,2,0.314949, 0.087731, 0.037993, 0.0571944
5,3,0.5492, 0.245938, 0.073123, 0.106074
5,4,0.765862, 0.459395, 0.114099, 0.159663
5,5,0.873445, 0.723537, 0.162116, 0.196769
5,6,0.905209, 0.971074, 0.20365, 0.221199
5,7,0.838832, 1.24517, 0.245178, 0.233355
5,8,0.761586, 1.44089, 0.274024, 0.237452
5,9,0.665828, 1.62948, 0.301827, 0.23829
5,10,0.541375, 1.81724, 0.328861, 0.234245
5,11,0.410663, 1.91347, 0.339748, 0.223044
6,0,0.0031, 0.0014, 0.0065, 0.0035
6,1,0.0949562, 0.0358714, 0.0174551, 0.0161782
6,2,0.23896, 0.0776543, 0.0268866, 0.0492325
6,3,0.438489, 0.235701, 0.065412, 0.0920735
6,4,0.622331, 0.48122, 0.111893, 0.136143
6,5,0.715495, 0.819202, 0.167928, 0.180815
6,6,0.730863, 1.16368, 0.223927, 0.210236
6,7,0.672362, 1.50641, 0.276197, 0.229145
6,8,0.609979, 1.72103, 0.309443, 0.237325
6,9,0.534126, 1.89077, 0.337137, 0.239534
6,10,0.444454, 2.02374, 0.358449, 0.23634
6,11,0.350762, 2.07086, 0.365047, 0.226337
7,0,0.0041, 0, 0.0064, 0.0026
7,1,0.0511378, 0.0217187, 0.00644903, 0.0153302
7,2,0.150452, 0.0606982, 0.0169903, 0.030525
7,3,0.305967, 0.208565, 0.0538076, 0.0635486
7,4,0.460869, 0.458802, 0.0997564, 0.110248
