x, y, beta, gamma, rx, ry
0,0,0.180603, 0.026562, 0.0251352, 0.0341799
0,1,0.444711, 0.0581132, 0.0459638, 0.0800505
0,2,0.738676, 0.0930972, 0.0699045, 0.126128
0,3,1.00621, 0.14039, 0.0955186, 0.170619
0,4,1.20071, 0.184418, 0.115693, 0.205197
0,5,1.29675, 0.220856, 0.124902, 0.221951
0,6,1.3039, 0.266147, 0.129821, 0.226555
0,7,1.2722, 0.31979, 0.131616, 0.226228
0,8,1.21269, 0.357795, 0.12941, 0.219442
0,9,1.07166, 0.37596, 0.120643, 0.199031
0,10,0.859089, 0.369791, 0.107617, 0.166353
0,11,0.602951, 0.330956, 0.0875368, 0.12391
1,0,0.20866, 0.0368981, 0.0222968, 0.0347659
1,1,0.513167, 0.0753738, 0.049399, 0.0907828
1,2,0.839283, 0.12172, 0.082057, 0.14536
1,3,1.12275, 0.172366, 0.107888, 0.190314
1,4,1.31542, 0.204955, 0.125348, 0.224225
1,5,1.3648, 0.245988, 0.132559, 0.234562
1,6,1.35939, 0.29648, 0.136532, 0.237657
1,7,1.32137, 0.365834, 0.139329, 0.237348
1,8,1.27382, 0.4169, 0.140554, 0.233489
1,9,1.17519, 0.464643, 0.139289, 0.222585
1,10,0.978884, 0.500913, 0.132866, 0.195185
1,11,0.712834, 0.509737, 0.120068, 0.154917
2,0,0.230339, 0.103105, 0.0335323, 0.050377
2,1,0.539461, 0.198871, 0.0720917, 0.100935
2,2,0.852179, 0.281878, 0.102576, 0.159071
2,3,1.10496, 0.349535, 0.130049, 0.203162
2,4,1.25424, 0.396581, 0.146129, 0.229499
2,5,1.29455, 0.431307, 0.151653, 0.238552
2,6,1.29065, 0.476044, 0.154633, 0.24149
2,7,1.26845, 0.5322, 0.157107, 0.242167
2,8,1.24099, 0.565874, 0.157402, 0.240342
2,9,1.1653, 0.620093, 0.159645, 0.233097
2,10,1.00319, 0.694013, 0.161584, 0.214108
2,11,0.762475, 0.755511, 0.158503, 0.181008
3,0,0.235109, 0.21941, 0.0519031, 0.058431
3,1,0.525193, 0.369049, 0.0967678, 0.112462
3,2,0.798152, 0.52955, 0.134269, 0.170099
3,3,1.00743, 0.629588, 0.162524, 0.210444
3,4,1.12605, 0.688949, 0.178586, 0.233203
3,5,1.16392, 0.714221, 0.182309, 0.241004
3,6,1.17251, 0.730616, 0.183074, 0.243564
3,7,1.16565, 0.754749, 0.183554, 0.244095
3,8,1.1568, 0.758821, 0.181576, 0.242889
3,9,1.09781, 0.819732, 0.185313, 0.238517
3,10,0.958002, 0.938872, 0.198266, 0.226676
3,11,0.751333, 1.04221, 0.206235, 0.204201
4,0,0.23897, 0.413375, 0.0820562, 0.0698685
4,1,0.483255, 0.635879, 0.133358, 0.131325
4,2,0.69676, 0.868908, 0.182025, 0.181415
4,3,0.849691, 1.0203, 0.212551, 0.217363
4,4,0.942382, 1.08505, 0.226123, 0.236924
4,5,0.980664, 1.09717, 0.227956, 0.243535
4,6,0.999695, 1.08899, 0.226468, 0.245617
4,7,1.00929, 1.07928, 0.224087, 0.246223
4,8,1.01756, 1.0542, 0.219431, 0.245296
4,9,0.972589, 1.10919, 0.224857, 0.242828
4,10,0.852458, 1.26068, 0.245162, 0.236577
4,11,0.693206, 1.37335, 0.257204, 0.222171
5,0,0.231859, 0.634563, 0.121328, 0.0940642
5,1,0.426111, 0.943398, 0.179019, 0.144469
5,2,0.577753, 1.25109, 0.234002, 0.193316
5,3,0.675601, 1.43855, 0.266393, 0.223705
5,4,0.737076, 1.51183, 0.278553, 0.239515
5,5,0.774161, 1.52008, 0.280219, 0.245681
5,6,0.793095, 1.50937, 0.278336, 0.247599
5,7,0.810083, 1.48483, 0.274236, 0.248158
5,8,0.827183, 1.44452, 0.268184, 0.247479
5,9,0.791433, 1.49044, 0.27446, 0.245779
5,10,0.700177, 1.61083, 0.293677, 0.241559
5,11,0.575939, 1.70011, 0.306708, 0.230589
6,0,0.199832, 0.835201, 0.150392, 0.101699
6,1,0.338154, 1.26835, 0.225721, 0.156472
6,2,0.434486, 1.64857, 0.287896, 0.204687
6,3,0.500248, 1.87081, 0.324946, 0.23235
6,4,0.546111, 1.92476, 0.333393, 0.243206
6,5,0.568049, 1.94078, 0.335839, 0.248085
6,6,0.590722, 1.91927, 0.332302, 0.249692
6,7,0.61626, 1.87682, 0.325655, 0.250122
6,8,0.643944, 1.81726, 0.315894, 0.249527
6,9,0.620653, 1.84111, 0.321485, 0.248074
6,10,0.562142, 1.90512, 0.334082, 0.244356
6,11,0.473834, 1.94743, 0.343064, 0.234776
7,0,0.191277, 1.0182, 0.180292, 0.114796
7,1,0.30241, 1.50395, 0.261033, 0.172935
7,2,0.381562, 1.88347, 0.325076, 0.21493
7,3,0.42113, 2.08923, 0.359843, 0.237522
7,4,0.440224, 2.16063, 0.371308, 0.246449
7,5,0.463999, 2.1588, 0.37001, 0.250004
7,6,0.480848, 2.14667, 0.367046, 0.251507
7,7,0.497982, 2.11699, 0.362444, 0.251709
7,8,0.517214, 2.07067, 0.355084, 0.250812
7,9,0.502188, 2.08066, 0.35766, 0.249331
7,10,0.449795, 2.13703, 0.368845, 0.246018
7,11,0.379559, 2.15207, 0.374157, 0.237136
8,0,0.177544, 1.1029, 0.195777, 0.121398
8,1,0.276098, 1.62419, 0.281327, 0.177505
8,2,0.35051, 2.01204, 0.347413, 0.221074
8,3,0.370205, 2.20323, 0.379769, 0.239446
8,4,0.384829, 2.27164, 0.39147, 0.247139
8,5,0.404242, 2.27551, 0.391029, 0.25057
8,6,0.420461, 2.26264, 0.388128, 0.251988
8,7,0.439349, 2.23212, 0.382189, 0.252284
8,8,0.455121, 2.18843, 0.374758, 0.251122
8,9,0.446945, 2.18209, 0.374099, 0.249437
8,10,0.402381, 2.22011, 0.38217, 0.245603
8,11,0.34192, 2.20988, 0.383171, 0.235668
9,0,0.160078, 1.11411, 0.19287, 0.121547
9,1,0.246018, 1.6503, 0.287048, 0.175086
9,2,0.311338, 2.05895, 0.355378, 0.218421
9,3,0.326821, 2.26637, 0.392054, 0.23792
9,4,0.339958, 2.3444, 0.405056, 0.246525
9,5,0.350336, 2.36969, 0.409233, 0.250181
9,6,0.373713, 2.34541, 0.40378, 0.251703
9,7,0.393273, 2.30839, 0.396775, 0.25169
9,8,0.411022, 2.25737, 0.387562, 0.250142
9,9,0.414992, 2.22065, 0.380932, 0.247593
9,10,0.381267, 2.22481, 0.382666, 0.242934
9,11,0.3244, 2.18661, 0.378675, 0.231819
10,0,0.139774, 1.05147, 0.183224, 0.110477
10,1,0.209281, 1.57852, 0.274908, 0.164555
10,2,0.264836, 2.00086, 0.347418, 0.206592
10,3,0.28895, 2.26729, 0.393035, 0.232699
10,4,0.297565, 2.38037, 0.413052, 0.243411
10,5,0.288495, 2.46189, 0.428078, 0.248754
10,6,0.328313, 2.39936, 0.414993, 0.249289
10,7,0.350825, 2.35744, 0.406896, 0.249234
10,8,0.373309, 2.28899, 0.393843, 0.247131
10,9,0.380599, 2.23451, 0.38373, 0.243604
10,10,0.36012, 2.19248, 0.377183, 0.237281
10,11,0.317372, 2.09478, 0.361463, 0.222134
11,0,0.108813, 0.899599, 0.161372, 0.0942817
11,1,0.155682, 1.39462, 0.244183, 0.143092
11,2,0.208262, 1.84215, 0.322809, 0.184555
11,3,0.235637, 2.17757, 0.379671, 0.217053
11,4,0.242894, 2.34314, 0.409443, 0.232223
11,5,0.257933, 2.39693, 0.417532, 0.238525
11,6,0.279032, 2.39122, 0.415945, 0.241192
11,7,0.300433, 2.35617, 0.408529, 0.241757
11,8,0.317701, 2.2843, 0.395039, 0.238009
11,9,0.325139, 2.20768, 0.381587, 0.233384
11,10,0.319306, 2.09901, 0.362557, 0.223282
11,11,0.272643, 1.95606, 0.339467, 0.204486
