x,y,r,g,b
0,0,0.045732, 0.122834, 0.0882082
0,1,0.0617641, 0.194499, 0.119844
0,2,0.0737661, 0.252065, 0.123312
0,3,0.080531, 0.301371, 0.124356
0,4,0.0831398, 0.296358, 0.115186
0,5,0.0704986, 0.260286, 0.0884855
0,6,0.0499704, 0.202762, 0.0518318
0,7,0.0310412, 0.134782, 0.033088
0,8,0.0279922, 0.0658495, 0.0163084
0,9,0.0111722, 0.0301986, 0.00911474
1,0,0.0645912, 0.252608, 0.205012
1,1,0.108866, 0.367662, 0.267185
1,2,0.120536, 0.450281, 0.281699
1,3,0.131891, 0.511297, 0.270908
1,4,0.141289, 0.516141, 0.244758
1,5,0.128426, 0.474434, 0.192161
1,6,0.110008, 0.387074, 0.114253
1,7,0.0976663, 0.291349, 0.0768581
1,8,0.0609541, 0.183195, 0.029021
1,9,0.0414885, 0.0982851, 0.0203824
2,0,0.100771, 0.370557, 0.344486
2,1,0.146179, 0.500061, 0.420063
2,2,0.171587, 0.594207, 0.43387
2,3,0.17813, 0.646981, 0.394955
2,4,0.18949, 0.654095, 0.337753
2,5,0.189125, 0.620319, 0.253807
2,6,0.186363, 0.536577, 0.152745
2,7,0.181399, 0.428818, 0.115444
2,8,0.149847, 0.30673, 0.0656285
2,9,0.0954468, 0.180694, 0.0357477
3,0,0.127894, 0.454367, 0.471696
3,1,0.191429, 0.607602, 0.562387
3,2,0.237299, 0.713944, 0.581608
3,3,0.238551, 0.73805, 0.507939
3,4,0.239495, 0.764791, 0.404509
3,5,0.265629, 0.748407, 0.295586
3,6,0.298232, 0.678771, 0.194226
3,7,0.306944, 0.587438, 0.156464
3,8,0.2675, 0.442925, 0.0900256
3,9,0.201647, 0.278612, 0.0584894
4,0,0.14341, 0.482397, 0.594259
4,1,0.212077, 0.647624, 0.678075
4,2,0.245255, 0.735357, 0.661748
4,3,0.293749, 0.752997, 0.564301
4,4,0.345614, 0.786414, 0.452924
4,5,0.399196, 0.778439, 0.343551
4,6,0.431175, 0.740278, 0.229352
4,7,0.44247, 0.685141, 0.17155
4,8,0.413357, 0.543851, 0.114556
4,9,0.317025, 0.376153, 0.0654086
5,0,0.162766, 0.426165, 0.640238
5,1,0.232468, 0.573459, 0.707495
5,2,0.300123, 0.657423, 0.669994
5,3,0.368408, 0.712599, 0.597614
5,4,0.45463, 0.765514, 0.490044
5,5,0.530869, 0.754848, 0.372948
5,6,0.564887, 0.702398, 0.258808
5,7,0.570897, 0.650592, 0.206053
5,8,0.556916, 0.555974, 0.135277
5,9,0.453014, 0.406983, 0.0971905
6,0,0.227598, 0.338446, 0.68527
6,1,0.310448, 0.436037, 0.736426
6,2,0.416945, 0.527291, 0.70555
6,3,0.495743, 0.609154, 0.64853
6,4,0.59314, 0.698148, 0.551542
6,5,0.657446, 0.680794, 0.409681
6,6,0.676733, 0.64861, 0.277743
6,7,0.678442, 0.602516, 0.213044
6,8,0.66127, 0.503176, 0.155428
6,9,0.545428, 0.380463, 0.104277
7,0,0.248609, 0.238224, 0.675537
7,1,0.356231, 0.307549, 0.733643
7,2,0.496073, 0.385796, 0.725402
7,3,0.588264, 0.481475, 0.685474
7,4,0.699932, 0.578013, 0.576318
7,5,0.773968, 0.593368, 0.420862
7,6,0.77441, 0.576871, 0.295439
7,7,0.764065, 0.53553, 0.212911
7,8,0.71894, 0.446946, 0.152793
7,9,0.577688, 0.340891, 0.113492
8,0,0.303508, 0.13207, 0.590273
8,1,0.424671, 0.200469, 0.695588
8,2,0.561656, 0.267286, 0.70419
8,3,0.65006, 0.370591, 0.682712
8,4,0.762108, 0.466452, 0.593919
8,5,0.811743, 0.49598, 0.437641
8,6,0.798954, 0.497153, 0.312117
8,7,0.778635, 0.424786, 0.211014
8,8,0.722187, 0.346446, 0.146839
8,9,0.580123, 0.244438, 0.119404
9,0,0.30348, 0.104444, 0.541387
9,1,0.452789, 0.17023, 0.656609
9,2,0.589374, 0.204063, 0.683212
9,3,0.644319, 0.322052, 0.678611
9,4,0.74372, 0.413511, 0.599564
9,5,0.787414, 0.442878, 0.450503
9,6,0.7533, 0.419864, 0.307273
9,7,0.720007, 0.354033, 0.206489
9,8,0.650353, 0.266081, 0.140669
9,9,0.513905, 0.187495, 0.0923917
