x,y,r,g,b
0,0,0.0598812, 0.20528, 0.218959
0,1,0.074487, 0.298552, 0.237527
0,2,0.0721673, 0.360306, 0.222423
0,3,0.0640217, 0.419268, 0.200851
0,4,0.0622109, 0.429011, 0.163055
0,5,0.0514967, 0.395977, 0.105522
0,6,0.0579425, 0.306388, 0.061355
0,7,0.0578859, 0.21871, 0.0349758
0,8,0.0687404, 0.119119, 0.0108505
0,9,0.0630629, 0.0684429, 0.00583951
1,0,0.077298, 0.331188, 0.342754
1,1,0.11901, 0.440385, 0.382353
1,2,0.11229, 0.528867, 0.376407
1,3,0.103673, 0.599515, 0.346121
1,4,0.12243, 0.642709, 0.295053
1,5,0.125342, 0.614133, 0.215327
1,6,0.135833, 0.505876, 0.133464
1,7,0.14199, 0.402149, 0.0789278
1,8,0.136168, 0.260116, 0.0240256
1,9,0.135009, 0.151501, 0.0114971
2,0,0.101235, 0.437237, 0.502048
2,1,0.127735, 0.549033, 0.541125
2,2,0.142599, 0.630473, 0.52756
2,3,0.152301, 0.698099, 0.475426
2,4,0.18639, 0.777394, 0.389547
2,5,0.219535, 0.753769, 0.298096
2,6,0.2354, 0.656514, 0.181038
2,7,0.255427, 0.553799, 0.106081
2,8,0.254261, 0.4182, 0.0507629
2,9,0.212145, 0.290311, 0.0270576
3,0,0.111738, 0.490228, 0.6133
3,1,0.138198, 0.60458, 0.647132
3,2,0.178346, 0.690579, 0.626833
3,3,0.214414, 0.745009, 0.559928
3,4,0.28073, 0.827866, 0.453209
3,5,0.342162, 0.830139, 0.340057
3,6,0.38453, 0.75476, 0.22605
3,7,0.416458, 0.686467, 0.138437
3,8,0.414679, 0.574106, 0.0763249
3,9,0.355828, 0.431782, 0.0511081
4,0,0.148599, 0.487296, 0.74045
4,1,0.194244, 0.599138, 0.762333
4,2,0.249248, 0.678805, 0.734434
4,3,0.299145, 0.733459, 0.666947
4,4,0.383099, 0.826535, 0.551767
4,5,0.4569, 0.844753, 0.415683
4,6,0.523753, 0.802139, 0.270423
4,7,0.570354, 0.765067, 0.152119
4,8,0.568149, 0.654106, 0.0981543
4,9,0.49043, 0.516161, 0.057572
5,0,0.194883, 0.428224, 0.823468
5,1,0.265746, 0.537894, 0.829382
5,2,0.338882, 0.631408, 0.813775
5,3,0.40072, 0.710385, 0.758242
5,4,0.519733, 0.778753, 0.622761
5,5,0.612859, 0.77898, 0.47338
5,6,0.68609, 0.760087, 0.321436
5,7,0.742061, 0.727306, 0.203296
5,8,0.736125, 0.642306, 0.144555
5,9,0.653891, 0.52637, 0.0968732
6,0,0.290521, 0.35109, 0.844224
6,1,0.37783, 0.430952, 0.866484
6,2,0.465012, 0.516786, 0.857329
6,3,0.539244, 0.580414, 0.802279
6,4,0.658742, 0.657203, 0.680603
6,5,0.735, 0.665676, 0.521126
6,6,0.788522, 0.630402, 0.357951
6,7,0.822073, 0.587168, 0.243847
6,8,0.826024, 0.535712, 0.16748
6,9,0.752815, 0.450946, 0.11754
7,0,0.339229, 0.26058, 0.85519
7,1,0.451075, 0.347784, 0.880905
7,2,0.55375, 0.432938, 0.881827
7,3,0.622017, 0.513371, 0.826056
7,4,0.730907, 0.587444, 0.704692
7,5,0.793831, 0.591988, 0.551908
7,6,0.832788, 0.54623, 0.392199
7,7,0.859911, 0.497206, 0.27645
7,8,0.850437, 0.447463, 0.191667
7,9,0.796541, 0.385255, 0.124324
8,0,0.405143, 0.172812, 0.81961
8,1,0.525869, 0.251469, 0.878073
8,2,0.630267, 0.342716, 0.883524
8,3,0.707311, 0.431399, 0.827345
8,4,0.810638, 0.50713, 0.731301
8,5,0.850065, 0.51614, 0.578494
8,6,0.871047, 0.458988, 0.4174
8,7,0.882003, 0.398132, 0.299197
8,8,0.859422, 0.347723, 0.202009
8,9,0.782899, 0.306316, 0.13875
9,0,0.41512, 0.110049, 0.760488
9,1,0.590915, 0.181269, 0.835645
9,2,0.683013, 0.273295, 0.837236
9,3,0.749916, 0.35801, 0.790468
9,4,0.836155, 0.41272, 0.716636
9,5,0.860638, 0.407963, 0.571615
9,6,0.842719, 0.353084, 0.412062
9,7,0.846243, 0.325999, 0.311907
9,8,0.806357, 0.283242, 0.220932
9,9,0.725506, 0.22652, 0.137213
