x, y, beta, gamma, rx, ry
0,0,0.893478, 0.122224, 0.0874947, 0.152222
0,1,1.1875, 0.181474, 0.113991, 0.203046
0,2,1.34417, 0.225827, 0.129236, 0.230116
0,3,1.39305, 0.26716, 0.136234, 0.240762
0,4,1.3976, 0.304947, 0.139434, 0.244396
0,5,1.38195, 0.354733, 0.141761, 0.245662
0,6,1.36047, 0.399616, 0.143474, 0.245721
0,7,1.33755, 0.440057, 0.144796, 0.245266
0,8,1.31503, 0.466766, 0.145135, 0.243745
0,9,1.27744, 0.478631, 0.143295, 0.23881
0,10,1.19342, 0.469185, 0.137185, 0.225259
0,11,0.994691, 0.428961, 0.120948, 0.19161
1,0,0.947744, 0.137846, 0.0904516, 0.159962
1,1,1.24523, 0.218274, 0.121833, 0.214496
1,2,1.35228, 0.299037, 0.138459, 0.23725
1,3,1.35921, 0.377957, 0.146832, 0.244159
1,4,1.33708, 0.450323, 0.152021, 0.246379
1,5,1.30908, 0.515063, 0.156061, 0.246988
1,6,1.28631, 0.562788, 0.158736, 0.247132
1,7,1.26081, 0.612541, 0.161763, 0.247026
1,8,1.2421, 0.644049, 0.162978, 0.246492
1,9,1.22451, 0.656304, 0.162522, 0.244729
1,10,1.17976, 0.642922, 0.158854, 0.236862
1,11,1.03385, 0.61964, 0.149265, 0.212686
2,0,0.918299, 0.210964, 0.0978776, 0.164087
2,1,1.19248, 0.316046, 0.130714, 0.213149
2,2,1.30242, 0.403763, 0.147135, 0.237643
2,3,1.30221, 0.499643, 0.157079, 0.244968
2,4,1.27525, 0.580615, 0.16269, 0.246972
2,5,1.24513, 0.64681, 0.16774, 0.247459
2,6,1.21169, 0.714794, 0.174571, 0.247708
2,7,1.17926, 0.779125, 0.180218, 0.247751
2,8,1.15922, 0.81577, 0.182729, 0.247486
2,9,1.14016, 0.839955, 0.184351, 0.246449
2,10,1.09513, 0.862877, 0.18638, 0.241459
2,11,0.98274, 0.881982, 0.18498, 0.225475
3,0,0.820813, 0.40363, 0.119057, 0.163574
3,1,1.06269, 0.55987, 0.15678, 0.212527
3,2,1.16587, 0.662646, 0.174488, 0.237176
3,3,1.17484, 0.754629, 0.184728, 0.245674
3,4,1.14764, 0.836328, 0.192458, 0.247832
3,5,1.1151, 0.907537, 0.19838, 0.24836
3,6,1.07365, 0.991794, 0.207433, 0.248684
3,7,1.03577, 1.0674, 0.215539, 0.248851
3,8,1.01815, 1.10003, 0.218782, 0.24871
3,9,0.997088, 1.13295, 0.222827, 0.248124
3,10,0.958615, 1.17072, 0.228069, 0.245317
3,11,0.87231, 1.21802, 0.233641, 0.236244
4,0,0.711554, 0.644552, 0.147351, 0.163756
4,1,0.913933, 0.856177, 0.1905, 0.214412
4,2,0.997497, 0.996506, 0.213776, 0.237964
4,3,1.00885, 1.08337, 0.223817, 0.246516
4,4,0.98332, 1.16437, 0.231939, 0.248932
4,5,0.95227, 1.23347, 0.238033, 0.24952
4,6,0.917265, 1.30508, 0.246042, 0.249839
4,7,0.8791, 1.38155, 0.255547, 0.250108
4,8,0.857258, 1.42388, 0.261386, 0.25017
4,9,0.830572, 1.4726, 0.268884, 0.250071
4,10,0.794468, 1.52757, 0.277735, 0.249049
4,11,0.741585, 1.56916, 0.284137, 0.244598
5,0,0.558008, 0.954305, 0.186825, 0.16865
5,1,0.719513, 1.24774, 0.237791, 0.215002
5,2,0.789653, 1.41526, 0.264048, 0.23948
5,3,0.801605, 1.49919, 0.274312, 0.248
5,4,0.788601, 1.55367, 0.279669, 0.250294
5,5,0.77452, 1.58943, 0.281474, 0.250791
5,6,0.751719, 1.63667, 0.287221, 0.25108
5,7,0.718087, 1.70422, 0.296898, 0.251399
5,8,0.694867, 1.74987, 0.305, 0.251624
5,9,0.661432, 1.81445, 0.316412, 0.251862
5,10,0.62511, 1.87912, 0.327904, 0.251676
5,11,0.58594, 1.92324, 0.335652, 0.249454
6,0,0.402494, 1.32028, 0.233709, 0.172257
6,1,0.538051, 1.66844, 0.292424, 0.220746
6,2,0.595798, 1.8353, 0.318102, 0.243789
6,3,0.616777, 1.88324, 0.323975, 0.250664
6,4,0.612473, 1.90971, 0.327876, 0.252082
6,5,0.6049, 1.92938, 0.330948, 0.252506
