x, y, beta, gamma, rx, ry
0,0,0.808363, 0.0998603, 0.0793913, 0.137299
0,1,1.11329, 0.143525, 0.10555, 0.188848
0,2,1.31071, 0.175692, 0.123051, 0.221136
0,3,1.39403, 0.203785, 0.131875, 0.2361
0,4,1.41528, 0.236381, 0.136127, 0.242
0,5,1.40018, 0.294788, 0.13912, 0.24395
0,6,1.37398, 0.354352, 0.141425, 0.244391
0,7,1.34677, 0.403668, 0.142907, 0.243982
0,8,1.3217, 0.431167, 0.142919, 0.242094
0,9,1.27338, 0.447514, 0.14049, 0.235829
0,10,1.17908, 0.439738, 0.133887, 0.220848
0,11,0.966751, 0.406552, 0.117301, 0.185629
1,0,0.86182, 0.114495, 0.0818069, 0.144507
1,1,1.18966, 0.156569, 0.111681, 0.201223
1,2,1.34053, 0.212516, 0.129401, 0.228871
1,3,1.38922, 0.267521, 0.138274, 0.240189
1,4,1.38471, 0.335216, 0.144729, 0.244922
1,5,1.35175, 0.418832, 0.150555, 0.246205
1,6,1.3167, 0.493594, 0.154683, 0.246518
1,7,1.28362, 0.558792, 0.158051, 0.246431
1,8,1.26225, 0.594114, 0.158769, 0.245721
1,9,1.23615, 0.611171, 0.158728, 0.243094
1,10,1.17814, 0.606713, 0.15521, 0.233858
1,11,1.01268, 0.600011, 0.146448, 0.20796
2,0,0.83449, 0.199647, 0.0910031, 0.150415
2,1,1.13129, 0.27896, 0.123441, 0.200624
2,2,1.28822, 0.348127, 0.141259, 0.231228
2,3,1.32072, 0.426566, 0.152258, 0.242274
2,4,1.30123, 0.514964, 0.160862, 0.2461
2,5,1.26159, 0.607422, 0.168292, 0.247176
2,6,1.21086, 0.712396, 0.177388, 0.247601
2,7,1.1721, 0.789763, 0.183479, 0.247652
2,8,1.15338, 0.822423, 0.185074, 0.247243
2,9,1.13098, 0.848007, 0.186278, 0.245785
2,10,1.08095, 0.86801, 0.187886, 0.239809
2,11,0.959212, 0.890693, 0.186119, 0.222599
3,0,0.741899, 0.418143, 0.116267, 0.152584
3,1,0.997184, 0.552828, 0.153283, 0.201744
3,2,1.13194, 0.655652, 0.173852, 0.23155
3,3,1.16424, 0.7465, 0.186477, 0.243626
3,4,1.13601, 0.849464, 0.198309, 0.247372
3,5,1.09729, 0.938714, 0.206167, 0.248368
3,6,1.04279, 1.05089, 0.217874, 0.248872
3,7,1.00229, 1.13213, 0.226181, 0.249051
3,8,0.98957, 1.15391, 0.227766, 0.248777
3,9,0.969871, 1.18121, 0.230503, 0.247922
3,10,0.930114, 1.21589, 0.235228, 0.244678
3,11,0.844683, 1.25335, 0.238862, 0.23495
4,0,0.643762, 0.677149, 0.147973, 0.155714
4,1,0.844034, 0.88765, 0.192249, 0.206337
4,2,0.945822, 1.03706, 0.219058, 0.233383
4,3,0.969438, 1.13553, 0.232729, 0.244853
4,4,0.946917, 1.22785, 0.243816, 0.24871
4,5,0.913773, 1.30654, 0.251882, 0.249753
4,6,0.868148, 1.40116, 0.26271, 0.250264
4,7,0.823587, 1.49095, 0.27378, 0.250602
4,8,0.8042, 1.528, 0.278232, 0.250579
4,9,0.783845, 1.56285, 0.283049, 0.250297
4,10,0.758372, 1.59464, 0.288244, 0.249017
4,11,0.712018, 1.62012, 0.291807, 0.24426
5,0,0.500663, 0.997184, 0.18988, 0.163358
5,1,0.652311, 1.3032, 0.243369, 0.209087
5,2,0.722851, 1.50092, 0.275073, 0.236147
5,3,0.737403, 1.60583, 0.289447, 0.24683
5,4,0.72446, 1.67333, 0.298187, 0.25029
5,5,0.708353, 1.71804, 0.303568, 0.251302
5,6,0.675529, 1.78723, 0.311911, 0.251765
5,7,0.639307, 1.86057, 0.322745, 0.252157
5,8,0.627271, 1.88382, 0.326444, 0.252233
5,9,0.606914, 1.92179, 0.333587, 0.252302
5,10,0.584249, 1.95836, 0.340151, 0.251893
5,11,0.558678, 1.97359, 0.343225, 0.249401
6,0,0.389748, 1.33087, 0.234908, 0.171161
6,1,0.506633, 1.69215, 0.295846, 0.217835
6,2,0.560038, 1.88227, 0.325651, 0.242225
6,3,0.5777, 1.95153, 0.335169, 0.250328
6,4,0.572053, 1.98616, 0.340608, 0.252201
6,5,0.566656, 2.00372, 0.343829, 0.252788
6,6,0.547265, 2.04467, 0.350556, 0.253156
6,7,0.513853, 2.11219, 0.361851, 0.253544
6,8,0.49298, 2.15341, 0.369367, 0.253765
6,9,0.474513, 2.18877, 0.375675, 0.253907
6,10,0.458943, 2.21512, 0.37992, 0.253777
6,11,0.441848, 2.22539, 0.383105, 0.252083
7,0,0.337263, 1.57616, 0.272674, 0.182791
7,1,0.43118, 1.94279, 0.332818, 0.227592
7,2,0.476604, 2.09827, 0.357688, 0.246824
7,3,0.492516, 2.13544, 0.362903, 0.252225
7,4,0.486003, 2.16225, 0.367977, 0.253476
7,5,0.475719, 2.18698, 0.37309, 0.253939
7,6,0.458744, 2.22237, 0.379938, 0.25426
7,7,0.428411, 2.28355, 0.39173, 0.254655
7,8,0.399479, 2.34102, 0.402931, 0.25496
7,9,0.388584, 2.36167, 0.406897, 0.25504
7,10,0.373736, 2.38753, 0.411954, 0.254971
7,11,0.363146, 2.391, 0.41305, 0.253708
8,0,0.306071, 1.68396, 0.290954, 0.187729
8,1,0.394863, 2.0565, 0.351327, 0.230924
8,2,0.422205, 2.21194, 0.377663, 0.24795
