x,y,r,g,b
0,0,0.0114, 0.0121, 0.0182
0,1,0.0073, 0.0061, 0.0191
0,2,0.0155, 0.0005, 0.0124
0,3,0.0097, 0.0185, 0.0132
0,4,0.0183, 0.0127, 0.0134
0,5,0.0089, 0.0034, 0.0032
0,6,0.0122, 0.0036, 0.0055
0,7,0.0039, 0.0157, 0.0133
0,8,0.017, 0.0108, 0.0185
0,9,0.0011, 0.0103, 0.0094
1,0,0.0028, 0.0018, 0.0017
1,1,0.0187, 0.0091, 0.0055
1,2,0.0179, 0.0025, 0.0038
1,3,0.0082, 0.0122, 0.0024
1,4,0.0191, 0.0083, 0.0152
1,5,0.0103, 0.0172, 0.0163
1,6,0.0136, 0.0073, 0.0176
1,7,0.0168, 0.0089, 0.0112
1,8,0.0103, 0.0038, 0.0021
1,9,0.0066, 0.0049, 0.0124
2,0,0.0137, 0.0054, 0.012
2,1,0.0131, 0.0042, 0.0012
2,2,0.0187, 0, 0.0037
2,3,0.0003, 0.0059, 0.0136
2,4,0.0027, 0.0051, 0.0197
2,5,0.0156, 0.0154, 0.0147
2,6,0.0121, 0.0068, 0.0021
2,7,0.0098, 0.0015, 0.0111
2,8,0.0187, 0.0095, 0.0149
2,9,0.0009, 0.0138, 0.0175
3,0,0.0309743, 0.0376861, 0.0231201
3,1,0.0567594, 0.0604741, 0.0410848
3,2,0.0728503, 0.0903012, 0.0498952
3,3,0.0847727, 0.0994668, 0.0603128
3,4,0.0961735, 0.0827512, 0.0616135
3,5,0.0872704, 0.0862852, 0.0487997
3,6,0.0681632, 0.0619125, 0.043826
3,7,0.0394314, 0.0333014, 0.0203839
3,8,0.0182, 0.0124, 0.0002
3,9,0.0109, 0.011, 0.014
4,0,0.0541334, 0.0574442, 0.0642769
4,1,0.109604, 0.0795262, 0.0756812
4,2,0.143308, 0.104279, 0.110938
4,3,0.16666, 0.122286, 0.118963
4,4,0.158187, 0.132208, 0.112716
4,5,0.146142, 0.10714, 0.0897814
4,6,0.104472, 0.0910447, 0.0735969
4,7,0.0549232, 0.0328726, 0.0158125
4,8,0.006, 0.0047, 0.0149
4,9,0.004, 0.0133, 0.0037
5,0,0.072507, 0.0488535, 0.0615552
5,1,0.139809, 0.10758, 0.102395
5,2,0.186456, 0.143676, 0.137705
5,3,0.224696, 0.177847, 0.165066
5,4,0.222503, 0.176752, 0.151857
5,5,0.187833, 0.139204, 0.122592
5,6,0.141226, 0.105295, 0.0858328
5,7,0.056039, 0.0410363, 0.0281258
5,8,0.0099, 0.0148, 0.0148
5,9,0.0026, 0.0188, 0.0083
6,0,0.071732, 0.0633253, 0.0753353
6,1,0.150969, 0.113948, 0.130388
6,2,0.218455, 0.159589, 0.172165
6,3,0.298711, 0.241219, 0.235804
6,4,0.31409, 0.225713, 0.210233
6,5,0.221921, 0.152714, 0.140006
6,6,0.143853, 0.100818, 0.0913827
6,7,0.0628026, 0.0437314, 0.0266495
6,8,0.0032, 0.019, 0.0023
6,9,0.0158, 0.0017, 0.0012
7,0,0.0698403, 0.0516433, 0.078308
7,1,0.151515, 0.104691, 0.115105
7,2,0.213229, 0.132237, 0.170144
7,3,0.28463, 0.160943, 0.235643
7,4,0.248192, 0.166202, 0.185483
7,5,0.203482, 0.132354, 0.138096
7,6,0.134515, 0.0991754, 0.098441
7,7,0.0496676, 0.0334287, 0.0176653
7,8,0.0081, 0.0017, 0.0182
7,9,0.0104, 0.0175, 0.0176
8,0,0.0666661, 0.0399085, 0.0592736
8,1,0.122132, 0.0877923, 0.106584
8,2,0.165697, 0.100067, 0.141529
8,3,0.197725, 0.124021, 0.157239
8,4,0.183113, 0.124197, 0.148065
8,5,0.153105, 0.105151, 0.121287
8,6,0.123394, 0.0828332, 0.0813229
8,7,0.045518, 0.0387269, 0.020707
8,8,0.0047, 0.0182, 0.0071
8,9,0.003, 0.0064, 0.0047
9,0,0.0468748, 0.0437059, 0.0502249
9,1,0.0923887, 0.0707246, 0.0863823
9,2,0.125298, 0.0848836, 0.107761
9,3,0.134629, 0.0799619, 0.113421
9,4,0.134105, 0.0777926, 0.104857
9,5,0.110558, 0.0734573, 0.0790963
9,6,0.0840273, 0.0542387, 0.0703161
9,7,0.0372982, 0.0236049, 0.0132085
9,8,0.0126, 0.0082, 0.0191
9,9,0.0197, 0.0112, 0.0056
