x, y, beta, gamma, rx, ry
0,0,0.3959, 0.0526823, 0.0439993, 0.0696249
0,1,0.750989, 0.10961, 0.0744717, 0.130823
0,2,1.07173, 0.159471, 0.102745, 0.18285
0,3,1.29032, 0.197977, 0.123824, 0.219477
0,4,1.36819, 0.243902, 0.133704, 0.235383
0,5,1.37763, 0.30267, 0.138076, 0.241023
0,6,1.36646, 0.342576, 0.140056, 0.242312
0,7,1.35038, 0.369188, 0.140599, 0.241955
0,8,1.32063, 0.386121, 0.13932, 0.238492
0,9,1.22458, 0.407451, 0.133926, 0.225206
0,10,1.0451, 0.399548, 0.122113, 0.197215
0,11,0.773263, 0.358822, 0.100897, 0.152236
1,0,0.426235, 0.0664413, 0.042571, 0.0716098
1,1,0.809424, 0.13371, 0.0786426, 0.140858
1,2,1.13237, 0.196018, 0.111305, 0.195751
1,3,1.32567, 0.246257, 0.130294, 0.228329
1,4,1.38046, 0.297904, 0.138272, 0.241247
1,5,1.37714, 0.348498, 0.141619, 0.244442
1,6,1.36113, 0.391233, 0.143942, 0.245243
1,7,1.33818, 0.43579, 0.146572, 0.245203
1,8,1.30946, 0.474001, 0.148059, 0.243586
1,9,1.25263, 0.512043, 0.148697, 0.237979
1,10,1.10877, 0.544478, 0.145202, 0.218462
1,11,0.860428, 0.561817, 0.134593, 0.181666
2,0,0.433678, 0.151542, 0.0549359, 0.085282
2,1,0.803325, 0.284559, 0.100738, 0.149341
2,2,1.08777, 0.389472, 0.13182, 0.203612
2,3,1.2369, 0.469756, 0.151228, 0.232691
2,4,1.28369, 0.519692, 0.15824, 0.243581
2,5,1.27784, 0.563183, 0.161581, 0.246047
2,6,1.26655, 0.593104, 0.163356, 0.246626
2,7,1.2403, 0.64558, 0.168132, 0.246702
2,8,1.21542, 0.684812, 0.170525, 0.245878
2,9,1.1747, 0.719711, 0.172753, 0.242423
2,10,1.06689, 0.781857, 0.1761, 0.230854
2,11,0.868179, 0.843845, 0.175311, 0.204625
3,0,0.411504, 0.259959, 0.0696452, 0.0888682
3,1,0.754401, 0.452141, 0.121659, 0.155189
3,2,1.00614, 0.597931, 0.154783, 0.207381
3,3,1.14077, 0.677978, 0.172393, 0.234369
3,4,1.19159, 0.708671, 0.177408, 0.244398
3,5,1.18196, 0.758082, 0.18176, 0.24675
3,6,1.17046, 0.788102, 0.183854, 0.247299
3,7,1.14072, 0.848395, 0.190128, 0.247491
3,8,1.11274, 0.89619, 0.19484, 0.246978
3,9,1.07032, 0.952785, 0.200484, 0.244953
3,10,0.980491, 1.04031, 0.210163, 0.238211
3,11,0.823315, 1.13451, 0.218674, 0.222226
4,0,0.383443, 0.437821, 0.0947204, 0.0947236
4,1,0.679523, 0.681638, 0.150091, 0.164744
4,2,0.88576, 0.881656, 0.190728, 0.211402
4,3,0.9976, 0.973946, 0.20761, 0.235988
4,4,1.04383, 1.00066, 0.211837, 0.245157
4,5,1.04207, 1.03659, 0.214982, 0.247607
4,6,1.02826, 1.07254, 0.218631, 0.248297
4,7,1.00162, 1.1276, 0.224719, 0.248613
4,8,0.973984, 1.17831, 0.229899, 0.24837
4,9,0.929519, 1.25134, 0.238522, 0.247439
4,10,0.853013, 1.35996, 0.252521, 0.244438
4,11,0.746325, 1.44776, 0.26269, 0.23565
5,0,0.316532, 0.686777, 0.133168, 0.110947
5,1,0.548416, 1.03306, 0.196767, 0.170736
5,2,0.701832, 1.29493, 0.242524, 0.215972
5,3,0.780258, 1.42112, 0.262622, 0.238269
5,4,0.810487, 1.46511, 0.268119, 0.246554
5,5,0.818533, 1.48331, 0.26952, 0.249126
5,6,0.815032, 1.49916, 0.270949, 0.249821
5,7,0.805269, 1.52113, 0.273076, 0.250076
5,8,0.794517, 1.53969, 0.274904, 0.2499
5,9,0.76557, 1.58715, 0.28062, 0.249298
5,10,0.715577, 1.66205, 0.290821, 0.247665
5,11,0.643608, 1.7253, 0.300155, 0.242151
6,0,0.253213, 0.919312, 0.165733, 0.116738
6,1,0.431872, 1.368, 0.243737, 0.179331
6,2,0.545715, 1.67463, 0.294369, 0.22349
6,3,0.607002, 1.80757, 0.315586, 0.243253
6,4,0.63006, 1.84186, 0.319046, 0.249243
6,5,0.631792, 1.86199, 0.32125, 0.251177
6,6,0.629381, 1.87349, 0.322643, 0.251752
6,7,0.626203, 1.88167, 0.323448, 0.25193
6,8,0.62485, 1.88215, 0.323616, 0.251795
6,9,0.609826, 1.90474, 0.326026, 0.251324
6,10,0.584152, 1.93244, 0.330871, 0.249673
6,11,0.539354, 1.95629, 0.335149, 0.244986
7,0,0.223225, 1.13466, 0.200656, 0.129257
7,1,0.356828, 1.64798, 0.286292, 0.192753
7,2,0.438306, 1.97082, 0.340956, 0.230755
7,3,0.481609, 2.08787, 0.360239, 0.246767
7,4,0.494197, 2.12158, 0.365047, 0.25151
7,5,0.504473, 2.12029, 0.363585, 0.252967
7,6,0.505022, 2.1244, 0.363961, 0.253381
7,7,0.509252, 2.11676, 0.3624, 0.253407
7,8,0.513564, 2.10566, 0.360243, 0.253137
7,9,0.515995, 2.09444, 0.357098, 0.252527
7,10,0.497508, 2.10936, 0.360153, 0.250961
7,11,0.463862, 2.10634, 0.360795, 0.245836
8,0,0.193474, 1.23894, 0.218957, 0.134836
8,1,0.300858, 1.80075, 0.311401, 0.195764
8,2,0.362776, 2.15639, 0.372042, 0.23466
8,3,0.381722, 2.29104, 0.394623, 0.248383
8,4,0.387142, 2.33522, 0.402242, 0.252819
8,5,0.39997, 2.32781, 0.400176, 0.254201
8,6,0.406453, 2.32095, 0.398568, 0.254633
8,7,0.416772, 2.30134, 0.394854, 0.254574
8,8,0.427624, 2.27576, 0.390064, 0.254117
8,9,0.441316, 2.23923, 0.382941, 0.253191
8,10,0.435931, 2.22754, 0.380806, 0.251341
8,11,0.410051, 2.19619, 0.376909, 0.244842
9,0,0.175305, 1.2638, 0.219094, 0.135799
9,1,0.269907, 1.84422, 0.320314, 0.194654
9,2,0.322089, 2.22548, 0.384882, 0.233859
9,3,0.33494, 2.38012, 0.412153, 0.248609
9,4,0.334918, 2.43975, 0.422613, 0.253655
9,5,0.343548, 2.43972, 0.422318, 0.254942
9,6,0.350356, 2.43154, 0.420602, 0.255307
9,7,0.359479, 2.4141, 0.417188, 0.255284
9,8,0.369138, 2.38928, 0.412503, 0.254705
9,9,0.389241, 2.33546, 0.401968, 0.253249
9,10,0.392477, 2.29347, 0.394192, 0.250293
9,11,0.372966, 2.22727, 0.383513, 0.242208
10,0,0.1542, 1.21238, 0.211427, 0.125835
10,1,0.233917, 1.79916, 0.313167, 0.186217
10,2,0.27925, 2.21749, 0.385617, 0.22672
10,3,0.294902, 2.42828, 0.422287, 0.246701
10,4,0.289103, 2.51819, 0.438872, 0.253263
10,5,0.292891, 2.53341, 0.441435, 0.255086
10,6,0.296594, 2.53286, 0.441189, 0.255566
10,7,0.300103, 2.52645, 0.439947, 0.255591
10,8,0.304773, 2.5092, 0.43657, 0.254987
10,9,0.334082, 2.4283, 0.420454, 0.252627
10,10,0.342836, 2.34938, 0.405992, 0.247534
10,11,0.331959, 2.21996, 0.383193, 0.234827
11,0,0.117356, 1.05799, 0.189026, 0.108477
11,1,0.172808, 1.63867, 0.286992, 0.165253
11,2,0.21388, 2.12974, 0.373613, 0.209338
11,3,0.227612, 2.44384, 0.428112, 0.237751
11,4,0.21779, 2.60031, 0.456995, 0.249328
11,5,0.228261, 2.6237, 0.460335, 0.252708
11,6,0.232561, 2.63065, 0.461499, 0.253964
11,7,0.241007, 2.61489, 0.458233, 0.253995
11,8,0.253734, 2.57119, 0.449771, 0.252216
11,9,0.278635, 2.46704, 0.430024, 0.247589
11,10,0.291515, 2.332, 0.405346, 0.238297
11,11,0.274971, 2.13671, 0.371413, 0.219706
