x,y,r,g,b
0,0,0.010256, 0.010256, 0.0615363
0,1,0.0665615, 0.0385356, 0.014013
0,2,0.0580999, 0.0326812, 0.0399437
0,3,0.0390339, 0.0447809, 0.0534981
0,4,0.043522, 0.0778756, 0.0811581
0,5,0.0536261, 0.119857, 0.087189
0,6,0.0584187, 0.0749557, 0.0547038
0,7,0.0387093, 0.108669, 0.0275216
0,8,0.0134132, 0.0854028, 0.0585765
0,9,0.0367235, 0.0911577, 0.0291184
1,0,0.0269669, 0.00960988, 0.0480565
1,1,0.0327699, 0.0458566, 0.099847
1,2,0.0779732, 0.0429483, 0.0858941
1,3,0.112605, 0.0898976, 0.1527
1,4,0.102728, 0.112666, 0.126587
1,5,0.107045, 0.167715, 0.11324
1,6,0.0979841, 0.141393, 0.0970165
1,7,0.111445, 0.111219, 0.0494328
1,8,0.0726419, 0.128466, 0.0786841
1,9,0.0849217, 0.111748, 0.0209404
2,0,0.0625001, 0.0271496, 0.121117
2,1,0.0982844, 0.0303042, 0.183662
2,2,0.12034, 0.0899524, 0.232927
2,3,0.163502, 0.158087, 0.242028
2,4,0.187909, 0.206419, 0.25157
2,5,0.204257, 0.204492, 0.21227
2,6,0.185414, 0.248221, 0.221348
2,7,0.199312, 0.16642, 0.157972
2,8,0.0794975, 0.110089, 0.085824
2,9,0.0387093, 0.0937525, 0.016334
3,0,0.0175259, 0.0410005, 0.154904
3,1,0.0785692, 0.0788833, 0.177183
3,2,0.167168, 0.105063, 0.256948
3,3,0.264224, 0.158974, 0.321114
3,4,0.300594, 0.192868, 0.319838
3,5,0.349681, 0.252018, 0.280535
3,6,0.311614, 0.320305, 0.262068
3,7,0.249559, 0.232708, 0.188565
3,8,0.154361, 0.149817, 0.109263
3,9,0.0606824, 0.0778814, 0.0319639
4,0,0.0648975, 0.0153043, 0.130179
4,1,0.0986363, 0.0507354, 0.24753
4,2,0.190304, 0.0937766, 0.315342
4,3,0.295757, 0.159268, 0.394494
4,4,0.383418, 0.204434, 0.376433
4,5,0.43556, 0.284018, 0.32751
4,6,0.377654, 0.244979, 0.268675
4,7,0.290687, 0.190784, 0.155335
4,8,0.223359, 0.118895, 0.0836588
4,9,0.0903897, 0.070476, 0.052124
5,0,0.0335262, 0.0240589, 0.140682
5,1,0.100762, 0.0606691, 0.228034
5,2,0.222994, 0.113893, 0.330038
5,3,0.294853, 0.158158, 0.377958
5,4,0.420451, 0.187427, 0.378876
5,5,0.456115, 0.177693, 0.315373
5,6,0.403128, 0.187461, 0.240538
5,7,0.332729, 0.178364, 0.166178
5,8,0.203413, 0.143251, 0.103373
5,9,0.0904865, 0.0402395, 0.0689394
6,0,0.0389324, 0.0323044, 0.127399
6,1,0.118519, 0.0591651, 0.209011
6,2,0.17567, 0.0702362, 0.259405
6,3,0.309393, 0.109549, 0.287181
6,4,0.366313, 0.120239, 0.303468
6,5,0.447962, 0.121378, 0.272095
6,6,0.452746, 0.141974, 0.218821
6,7,0.31769, 0.116711, 0.163121
6,8,0.224947, 0.0834327, 0.0836741
6,9,0.114978, 0.0648867, 0.0723316
7,0,0.0408434, 0.0443138, 0.125426
7,1,0.0930706, 0.0242065, 0.151714
7,2,0.193358, 0.0558665, 0.218987
7,3,0.236591, 0.0992677, 0.21847
7,4,0.320453, 0.0939213, 0.244209
7,5,0.348742, 0.0781135, 0.220716
7,6,0.354815, 0.0678883, 0.184502
7,7,0.287992, 0.0428039, 0.131404
7,8,0.218285, 0.0345467, 0.100847
7,9,0.110637, 0.0567406, 0
8,0,0.0418282, 0.0646435, 0.0278163
8,1,0.0546413, 0.0133479, 0.0668701
8,2,0.101817, 0.0751514, 0.112143
8,3,0.171774, 0.0476143, 0.153155
8,4,0.214318, 0.0584953, 0.144466
8,5,0.226908, 0.0436538, 0.112046
8,6,0.274313, 0.0131275, 0.0933999
8,7,0.198748, 0.00738344, 0.0742343
8,8,0.181321, 0.0221114, 0.0530548
8,9,0.0856095, 0, 0.0106956
9,0,0.00392157, 0.0431373, 0.0470588
9,1,0.0117647, 0.0745098, 0.054902
9,2,0.0430265, 0.0646435, 0.0595389
9,3,0.109704, 0.0104112, 0.0720027
9,4,0.153744, 0.0364544, 0.0653866
9,5,0.142792, 0.041025, 0.0419406
9,6,0.155955, 0.0061592, 0.0216321
9,7,0.151693, 0.0191833, 0.0575162
9,8,0.116371, 0.0540675, 0.016457
9,9,0.107628, 0.0144642, 0.00723208
