x,y,r,g,b
0,0,0.0500442, 0.499535, 0.508668
0,1,0.104263, 0.620755, 0.622377
0,2,0.146576, 0.694316, 0.680615
0,3,0.204392, 0.769517, 0.700092
0,4,0.333283, 0.828925, 0.678304
0,5,0.455882, 0.851248, 0.55973
0,6,0.478281, 0.838573, 0.412775
0,7,0.482047, 0.81663, 0.29703
0,8,0.425369, 0.773009, 0.174264
0,9,0.368867, 0.72077, 0.109636
1,0,0.0807442, 0.480041, 0.584089
1,1,0.129402, 0.586658, 0.679603
1,2,0.195805, 0.656409, 0.733182
1,3,0.278755, 0.719098, 0.728775
1,4,0.423173, 0.791683, 0.714492
1,5,0.528844, 0.81485, 0.564937
1,6,0.549513, 0.820372, 0.415788
1,7,0.576777, 0.818754, 0.28732
1,8,0.554764, 0.812717, 0.170447
1,9,0.455159, 0.776485, 0.112441
2,0,0.113713, 0.409719, 0.665246
2,1,0.182099, 0.494203, 0.753645
2,2,0.267815, 0.555079, 0.781629
2,3,0.358798, 0.608143, 0.763286
2,4,0.495244, 0.672164, 0.723014
2,5,0.605266, 0.706899, 0.565462
2,6,0.631788, 0.724086, 0.413953
2,7,0.664134, 0.756562, 0.283258
2,8,0.641474, 0.733379, 0.187908
2,9,0.568876, 0.698502, 0.120968
3,0,0.152957, 0.356357, 0.696481
3,1,0.240116, 0.428378, 0.772195
3,2,0.339937, 0.471795, 0.807877
3,3,0.437577, 0.518047, 0.780002
3,4,0.573612, 0.585462, 0.729217
3,5,0.675009, 0.624148, 0.558081
3,6,0.697827, 0.650001, 0.407139
3,7,0.737081, 0.676333, 0.281501
3,8,0.726504, 0.654749, 0.187699
3,9,0.658411, 0.622672, 0.122729
4,0,0.198837, 0.213643, 0.696191
4,1,0.32018, 0.274352, 0.811875
4,2,0.458929, 0.310124, 0.846527
4,3,0.574111, 0.347481, 0.808324
4,4,0.683485, 0.425994, 0.720145
4,5,0.77675, 0.482923, 0.558827
4,6,0.791661, 0.515292, 0.416475
4,7,0.818379, 0.548505, 0.28534
4,8,0.81135, 0.539776, 0.18283
4,9,0.728873, 0.51918, 0.120034
5,0,0.195206, 0.16075, 0.659026
5,1,0.322821, 0.199354, 0.779177
5,2,0.476358, 0.232418, 0.822435
5,3,0.60151, 0.25285, 0.788361
5,4,0.714687, 0.33005, 0.710124
5,5,0.796333, 0.368099, 0.562227
5,6,0.831995, 0.393924, 0.430354
5,7,0.844206, 0.418273, 0.298622
5,8,0.839117, 0.406543, 0.195241
5,9,0.747657, 0.379254, 0.123859
6,0,0.185324, 0.112754, 0.512773
6,1,0.31971, 0.148443, 0.640926
6,2,0.469163, 0.184634, 0.704156
6,3,0.610254, 0.216208, 0.696504
6,4,0.717517, 0.249107, 0.662536
6,5,0.806478, 0.274324, 0.543392
6,6,0.843503, 0.303088, 0.42362
6,7,0.83506, 0.325104, 0.30411
6,8,0.802984, 0.316072, 0.201468
6,9,0.703327, 0.297606, 0.125401
7,0,0.146153, 0.0955126, 0.399295
7,1,0.265874, 0.110206, 0.498935
7,2,0.420344, 0.14104, 0.581571
7,3,0.566294, 0.150718, 0.60353
7,4,0.707716, 0.160533, 0.614612
7,5,0.807657, 0.171329, 0.529452
7,6,0.828175, 0.198943, 0.417411
7,7,0.79216, 0.215196, 0.297892
7,8,0.728859, 0.213595, 0.198351
7,9,0.608652, 0.202748, 0.0996899
8,0,0.115601, 0.0989595, 0.242345
8,1,0.207855, 0.100756, 0.339793
8,2,0.333753, 0.133527, 0.422112
8,3,0.48691, 0.11189, 0.479383
8,4,0.616671, 0.113901, 0.510134
8,5,0.706452, 0.115549, 0.453769
8,6,0.728224, 0.117783, 0.365288
8,7,0.671796, 0.128307, 0.271476
8,8,0.592091, 0.134189, 0.16855
8,9,0.471057, 0.112029, 0.0821444
9,0,0.0577628, 0.0973016, 0.10956
9,1,0.122557, 0.139956, 0.170893
9,2,0.234626, 0.118644, 0.250023
9,3,0.382177, 0.0873874, 0.312739
9,4,0.488093, 0.0906302, 0.347336
9,5,0.550607, 0.087246, 0.326353
9,6,0.557591, 0.0712151, 0.271015
9,7,0.510621, 0.080859, 0.219889
9,8,0.419156, 0.1151, 0.116128
9,9,0.336109, 0.0749034, 0.0619252
