x,y,r,g,b
0,0,0.0798156, 0.619546, 0.494154
0,1,0.144712, 0.715915, 0.625803
0,2,0.228701, 0.780457, 0.695911
0,3,0.31585, 0.821971, 0.74362
0,4,0.43843, 0.864483, 0.750651
0,5,0.539696, 0.894159, 0.654987
0,6,0.567163, 0.888572, 0.511557
0,7,0.553686, 0.871984, 0.38314
0,8,0.47864, 0.840172, 0.271677
0,9,0.412424, 0.777393, 0.188115
1,0,0.112024, 0.55567, 0.637505
1,1,0.183257, 0.649369, 0.721402
1,2,0.276563, 0.700927, 0.77897
1,3,0.371486, 0.764436, 0.806641
1,4,0.518088, 0.84488, 0.801036
1,5,0.611491, 0.885232, 0.685712
1,6,0.639451, 0.880206, 0.52884
1,7,0.640132, 0.872604, 0.389036
1,8,0.584233, 0.857167, 0.257879
1,9,0.494741, 0.823874, 0.165526
2,0,0.157824, 0.457289, 0.729947
2,1,0.253314, 0.524733, 0.789152
2,2,0.346085, 0.588667, 0.805771
2,3,0.429276, 0.650081, 0.821379
2,4,0.562272, 0.733294, 0.796596
2,5,0.673918, 0.808687, 0.700947
2,6,0.705402, 0.824698, 0.546483
2,7,0.719057, 0.846196, 0.394919
2,8,0.658006, 0.828515, 0.251104
2,9,0.573517, 0.80003, 0.144283
3,0,0.178881, 0.358145, 0.780861
3,1,0.287075, 0.408281, 0.814851
3,2,0.384575, 0.472857, 0.824453
3,3,0.477312, 0.531613, 0.82179
3,4,0.620021, 0.622705, 0.794358
3,5,0.716435, 0.706818, 0.697413
3,6,0.737882, 0.739313, 0.552039
3,7,0.75837, 0.770707, 0.403435
3,8,0.72663, 0.784121, 0.233934
3,9,0.656342, 0.741182, 0.131397
4,0,0.182241, 0.253712, 0.83416
4,1,0.312831, 0.308269, 0.868759
4,2,0.431752, 0.369397, 0.8566
4,3,0.541302, 0.42355, 0.841035
4,4,0.69481, 0.503306, 0.794142
4,5,0.796873, 0.562266, 0.683783
4,6,0.812271, 0.590814, 0.540377
4,7,0.838619, 0.613468, 0.392113
4,8,0.814979, 0.624356, 0.219415
4,9,0.749171, 0.598123, 0.10662
5,0,0.196706, 0.175122, 0.773802
5,1,0.317176, 0.191969, 0.836391
5,2,0.447846, 0.248899, 0.827971
5,3,0.570222, 0.291162, 0.806297
5,4,0.745099, 0.350333, 0.775242
5,5,0.843531, 0.392374, 0.647297
5,6,0.851442, 0.423948, 0.507111
5,7,0.862056, 0.443907, 0.370113
5,8,0.840562, 0.466085, 0.212632
5,9,0.772733, 0.443808, 0.114809
6,0,0.182961, 0.117519, 0.643161
6,1,0.31285, 0.144192, 0.713648
6,2,0.433759, 0.189093, 0.72974
6,3,0.550384, 0.214536, 0.721933
6,4,0.725882, 0.231199, 0.712953
6,5,0.826003, 0.250884, 0.590473
6,6,0.837817, 0.264816, 0.461324
6,7,0.850836, 0.263571, 0.340256
6,8,0.818097, 0.272655, 0.191591
6,9,0.741145, 0.269051, 0.109261
7,0,0.157318, 0.0921664, 0.518462
7,1,0.285808, 0.113801, 0.597063
7,2,0.406722, 0.143052, 0.636984
7,3,0.522698, 0.154336, 0.645129
7,4,0.704592, 0.161704, 0.647894
7,5,0.8029, 0.157484, 0.54385
7,6,0.823309, 0.163749, 0.427184
7,7,0.839101, 0.139507, 0.312381
7,8,0.787864, 0.14079, 0.169344
7,9,0.674286, 0.153786, 0.0963742
8,0,0.129996, 0.072569, 0.329982
8,1,0.249069, 0.0857405, 0.421436
8,2,0.36361, 0.11906, 0.480289
8,3,0.480876, 0.119156, 0.516431
8,4,0.632682, 0.117152, 0.551032
8,5,0.723806, 0.110876, 0.468273
8,6,0.753117, 0.0980381, 0.379968
8,7,0.748877, 0.0780565, 0.284076
8,8,0.683689, 0.0761179, 0.154575
8,9,0.569645, 0.0681652, 0.086143
9,0,0.0744323, 0.0706365, 0.179353
9,1,0.170101, 0.100498, 0.260965
9,2,0.279967, 0.103286, 0.329585
9,3,0.394313, 0.113029, 0.373537
9,4,0.534363, 0.100724, 0.409282
9,5,0.614052, 0.08337, 0.364757
9,6,0.639365, 0.0613179, 0.302768
9,7,0.624086, 0.0528129, 0.241403
9,8,0.542969, 0.0741476, 0.127259
9,9,0.45274, 0.0449805, 0.0694801
