x,y,r,g,b
0,0,0.0715907, 0.432635, 0.506566
0,1,0.139882, 0.595312, 0.623532
0,2,0.19311, 0.66728, 0.660572
0,3,0.260842, 0.734665, 0.655639
0,4,0.366154, 0.811834, 0.647837
0,5,0.484335, 0.848369, 0.533628
0,6,0.49337, 0.839726, 0.385758
0,7,0.472887, 0.82413, 0.295239
0,8,0.415657, 0.777328, 0.167858
0,9,0.359973, 0.722409, 0.102951
1,0,0.111081, 0.436648, 0.586765
1,1,0.174035, 0.565941, 0.695509
1,2,0.254088, 0.63418, 0.735822
1,3,0.331958, 0.699151, 0.729634
1,4,0.456866, 0.775614, 0.706078
1,5,0.55849, 0.813004, 0.550615
1,6,0.566192, 0.825636, 0.39434
1,7,0.569835, 0.830639, 0.283766
1,8,0.548267, 0.821287, 0.160952
1,9,0.446649, 0.780944, 0.103539
2,0,0.140517, 0.382045, 0.671078
2,1,0.216627, 0.486604, 0.77558
2,2,0.312687, 0.555409, 0.789439
2,3,0.393765, 0.61176, 0.777566
2,4,0.512161, 0.67948, 0.721065
2,5,0.618556, 0.735433, 0.571117
2,6,0.635626, 0.760617, 0.403088
2,7,0.64723, 0.788783, 0.291249
2,8,0.620228, 0.760445, 0.186121
2,9,0.542382, 0.718401, 0.115907
3,0,0.16694, 0.332223, 0.698842
3,1,0.266602, 0.424918, 0.784323
3,2,0.375439, 0.481327, 0.813651
3,3,0.465818, 0.529437, 0.796809
3,4,0.588076, 0.60086, 0.732914
3,5,0.691465, 0.65059, 0.575618
3,6,0.710959, 0.6807, 0.411191
3,7,0.727791, 0.704659, 0.29537
3,8,0.708444, 0.681791, 0.190294
3,9,0.631471, 0.642698, 0.120085
4,0,0.190915, 0.214782, 0.682433
4,1,0.316092, 0.292796, 0.807532
4,2,0.440967, 0.358187, 0.844569
4,3,0.556555, 0.39904, 0.820724
4,4,0.668136, 0.480541, 0.724397
4,5,0.772995, 0.537135, 0.577193
4,6,0.78819, 0.564392, 0.419065
4,7,0.808065, 0.585993, 0.293338
4,8,0.790203, 0.578398, 0.178076
4,9,0.700749, 0.532808, 0.12224
5,0,0.179017, 0.160596, 0.639375
5,1,0.30742, 0.210983, 0.76465
5,2,0.441902, 0.274531, 0.809679
5,3,0.568608, 0.313464, 0.771319
5,4,0.698186, 0.386478, 0.697685
5,5,0.785615, 0.41547, 0.566199
5,6,0.825977, 0.431679, 0.426283
5,7,0.826517, 0.438695, 0.31231
5,8,0.803493, 0.427575, 0.208595
5,9,0.715047, 0.372701, 0.132125
6,0,0.161389, 0.118369, 0.488561
6,1,0.292766, 0.159993, 0.613064
6,2,0.41665, 0.216517, 0.671764
6,3,0.564612, 0.251927, 0.667971
6,4,0.687576, 0.293361, 0.637535
6,5,0.781888, 0.317619, 0.527878
6,6,0.828742, 0.335949, 0.401256
6,7,0.810313, 0.334882, 0.305082
6,8,0.769315, 0.316197, 0.197005
6,9,0.669963, 0.281145, 0.13314
7,0,0.125171, 0.0993676, 0.37509
7,1,0.242503, 0.116643, 0.469726
7,2,0.367675, 0.160193, 0.544196
7,3,0.516475, 0.178204, 0.563044
7,4,0.665518, 0.198069, 0.576686
7,5,0.755413, 0.221299, 0.48729
7,6,0.797112, 0.230536, 0.379679
7,7,0.756589, 0.226294, 0.286407
7,8,0.689453, 0.215659, 0.188322
7,9,0.578279, 0.192613, 0.107447
8,0,0.0991273, 0.101921, 0.219697
8,1,0.189363, 0.104823, 0.313187
8,2,0.282433, 0.147156, 0.380637
8,3,0.435286, 0.127084, 0.436126
8,4,0.56723, 0.13357, 0.466636
8,5,0.6536, 0.131363, 0.412975
8,6,0.684866, 0.127135, 0.323786
8,7,0.628776, 0.128594, 0.252769
8,8,0.548847, 0.130534, 0.151516
8,9,0.444769, 0.101026, 0.0862348
9,0,0.0577628, 0.0973016, 0.10956
9,1,0.122557, 0.139956, 0.170893
9,2,0.203775, 0.123432, 0.233234
9,3,0.346149, 0.0924916, 0.292106
9,4,0.44834, 0.097682, 0.322541
9,5,0.511432, 0.0948685, 0.296678
9,6,0.523245, 0.0767563, 0.240282
9,7,0.482095, 0.0855819, 0.193832
9,8,0.395753, 0.119745, 0.0939341
9,9,0.336109, 0.0749034, 0.0619252
